"codtribunal","cod_orgao_julg"
"TJRJ","7155"
"TJRJ","7156"
"TJRJ","7157"
"TJRJ","7158"
"TJRJ","7160"
"TJRJ","7161"
"TJRJ","7166"
"TJRJ","7168"
"TJRJ","7170"
"TJRJ","7172"
"TJRJ","7174"
"TJRJ","7176"
"TJRJ","7177"
"TJRJ","7179"
"TJRJ","7182"
"TJRJ","7183"
"TJRJ","7184"
"TJRJ","7187"
"TJRJ","7189"
"TJRJ","7190"
"TJRJ","7192"
"TJRJ","7193"
"TJRJ","7194"
"TJRJ","7195"
"TJRJ","7196"
"TJRJ","7198"
"TJRJ","7200"
"TJRJ","7201"
"TJRJ","7202"
"TJRJ","7206"
"TJRJ","7207"
"TJRJ","7208"
"TJRJ","7209"
"TJRJ","7210"
"TJRJ","7211"
"TJRJ","7213"
"TJRJ","7214"
"TJRJ","7215"
"TJRJ","7217"
"TJRJ","7218"
"TJRJ","7219"
"TJRJ","7220"
"TJRJ","7222"
"TJRJ","7223"
"TJRJ","7224"
"TJRJ","7225"
"TJRJ","7226"
"TJRJ","7227"
"TJRJ","7228"
"TJRJ","7229"
"TJRJ","7231"
"TJRJ","7232"
"TJRJ","7234"
"TJRJ","7235"
"TJRJ","7237"
"TJRJ","7238"
"TJRJ","7240"
"TJRJ","7241"
"TJRJ","7242"
"TJRJ","7244"
"TJRJ","7246"
"TJRJ","7247"
"TJRJ","7248"
"TJRJ","7249"
"TJRJ","7251"
"TJRJ","7253"
"TJRJ","7254"
"TJRJ","7255"
"TJRJ","7256"
"TJRJ","7257"
"TJRJ","7258"
"TJRJ","7259"
"TJRJ","7260"
"TJRJ","7261"
"TJRJ","7262"
"TJRJ","7263"
"TJRJ","7264"
"TJRJ","7266"
"TJRJ","7267"
"TJRJ","7269"
"TJRJ","7271"
"TJRJ","7272"
"TJRJ","7273"
"TJRJ","7275"
"TJRJ","7276"
"TJRJ","7277"
"TJRJ","7278"
"TJRJ","7280"
"TJRJ","72804"
"TJRJ","72807"
"TJRJ","7281"
"TJRJ","7284"
"TJRJ","7285"
"TJRJ","7286"
"TJRJ","72868"
"TJRJ","72869"
"TJRJ","7287"
"TJRJ","7288"
"TJRJ","7291"
"TJRJ","7292"
"TJRJ","7293"
"TJRJ","7294"
"TJRJ","7295"
"TJRJ","7296"
"TJRJ","7297"
"TJRJ","7299"
"TJRJ","7300"
"TJRJ","7301"
"TJRJ","73024"
"TJRJ","73025"
"TJRJ","73027"
"TJRJ","73028"
"TJRJ","73029"
"TJRJ","73030"
"TJRJ","73031"
"TJRJ","73032"
"TJRJ","73033"
"TJRJ","73035"
"TJRJ","73038"
"TJRJ","73040"
"TJRJ","7305"
"TJRJ","7306"
"TJRJ","7307"
"TJRJ","7308"
"TJRJ","7309"
"TJRJ","7310"
"TJRJ","7312"
"TJRJ","7316"
"TJRJ","7317"
"TJRJ","7318"
"TJRJ","7319"
"TJRJ","7320"
"TJRJ","7321"
"TJRJ","7323"
"TJRJ","7324"
"TJRJ","7325"
"TJRJ","7326"
"TJRJ","7335"
"TJRJ","7340"
"TJRJ","7350"
"TJRJ","7355"
"TJRJ","7358"
"TJRJ","7363"
"TJRJ","7365"
"TJRJ","7371"
"TJRJ","7373"
"TJRJ","7375"
"TJRJ","7376"
"TJRJ","7377"
"TJRJ","7379"
"TJRJ","7380"
"TJRJ","7383"
"TJRJ","7384"
"TJRJ","7385"
"TJRJ","7387"
"TJRJ","7388"
"TJRJ","7389"
"TJRJ","7397"
"TJRJ","7398"
"TJRJ","7403"
"TJRJ","7404"
"TJRJ","7410"
"TJRJ","7414"
"TJRJ","7415"
"TJRJ","74173"
"TJRJ","74178"
"TJRJ","74180"
"TJRJ","74186"
"TJRJ","74188"
"TJRJ","74191"
"TJRJ","74193"
"TJRJ","74194"
"TJRJ","74195"
"TJRJ","74197"
"TJRJ","74208"
"TJRJ","7423"
"TJRJ","7429"
"TJRJ","7430"
"TJRJ","7435"
"TJRJ","7438"
"TJRJ","7440"
"TJRJ","7444"
"TJRJ","7446"
"TJRJ","7447"
"TJRJ","7449"
"TJRJ","7455"
"TJRJ","7458"
"TJRJ","7459"
"TJRJ","7462"
"TJRJ","7465"
"TJRJ","7466"
"TJRJ","7468"
"TJRJ","7471"
"TJRJ","7472"
"TJRJ","7474"
"TJRJ","7476"
"TJRJ","7478"
"TJRJ","7481"
"TJRJ","7482"
"TJRJ","7484"
"TJRJ","7485"
"TJRJ","7488"
"TJRJ","7490"
"TJRJ","7491"
"TJRJ","7492"
"TJRJ","7493"
"TJRJ","7494"
"TJRJ","7497"
"TJRJ","7499"
"TJRJ","7501"
"TJRJ","7503"
"TJRJ","7506"
"TJRJ","7508"
"TJRJ","7510"
"TJRJ","7511"
"TJRJ","7517"
"TJRJ","7518"
"TJRJ","7520"
"TJRJ","7522"
"TJRJ","7523"
"TJRJ","7525"
"TJRJ","7527"
"TJRJ","7529"
"TJRJ","7530"
"TJRJ","7531"
"TJRJ","7535"
"TJRJ","7536"
"TJRJ","7537"
"TJRJ","7538"
"TJRJ","7541"
"TJRJ","7545"
"TJRJ","7551"
"TJRJ","7552"
"TJRJ","7553"
"TJRJ","7554"
"TJRJ","7557"
"TJRJ","7559"
"TJRJ","7562"
"TJRJ","7568"
"TJRJ","7570"
"TJRJ","7574"
"TJRJ","7577"
"TJRJ","7579"
"TJRJ","7580"
"TJRJ","7582"
"TJRJ","7584"
"TJRJ","7585"
"TJRJ","7586"
"TJRJ","7587"
"TJRJ","7588"
"TJRJ","7590"
"TJRJ","7594"
"TJRJ","7595"
"TJRJ","7597"
"TJRJ","7598"
"TJRJ","7599"
"TJRJ","7604"
"TJRJ","7605"
"TJRJ","7607"
"TJRJ","7609"
"TJRJ","7613"
"TJRJ","7618"
"TJRJ","7624"
"TJRJ","7625"
"TJRJ","7629"
"TJRJ","7633"
"TJRJ","7636"
"TJRJ","7637"
"TJRJ","7638"
"TJRJ","7641"
"TJRJ","7642"
"TJRJ","7643"
"TJRJ","7644"
"TJRJ","7645"
"TJRJ","7647"
"TJRJ","7649"
"TJRJ","7650"
"TJRJ","7652"
"TJRJ","7653"
"TJRJ","7656"
"TJRJ","7657"
"TJRJ","7658"
"TJRJ","7662"
"TJRJ","7663"
"TJRJ","7665"
"TJRJ","7666"
"TJRJ","7667"
"TJRJ","7670"
"TJRJ","7673"
"TJRJ","7674"
"TJRJ","7675"
"TJRJ","7676"
"TJRJ","7677"
"TJRJ","7681"
"TJRJ","7682"
"TJRJ","7684"
"TJRJ","7685"
"TJRJ","7688"
"TJRJ","7689"
"TJRJ","7690"
"TJRJ","7695"
"TJRJ","7697"
"TJRJ","7700"
"TJRJ","7701"
"TJRJ","7702"
"TJRJ","7705"
"TJRJ","7706"
"TJRJ","7710"
"TJRJ","7711"
"TJRJ","7712"
"TJRJ","7717"
"TJRJ","7720"
"TJRJ","7722"
"TJRJ","7723"
"TJRJ","7724"
"TJRJ","7727"
"TJRJ","7728"
"TJRJ","7729"
"TJRJ","7731"
"TJRJ","7734"
"TJRJ","7735"
"TJRJ","7740"
"TJRJ","7743"
"TJRJ","7746"
"TJRJ","7747"
"TJRJ","7751"
"TJRJ","7752"
"TJRJ","7755"
"TJRJ","7758"
"TJRJ","7760"
"TJRJ","7763"
"TJRJ","7764"
"TJRJ","7766"
"TJRJ","7768"
"TJRJ","7769"
"TJRJ","7771"
"TJRJ","7773"
"TJRJ","7774"
"TJRJ","7791"
"TJRJ","7792"
"TJRJ","7794"
"TJRJ","7796"
"TJRJ","7797"
"TJRJ","7798"
"TJRJ","7799"
"TJRJ","7801"
"TJRJ","7802"
"TJRJ","7803"
"TJRJ","7805"
"TJRJ","7807"
"TJRJ","7808"
"TJRJ","7809"
"TJRJ","7810"
"TJRJ","7814"
"TJRJ","78167"
"TJRJ","78168"
"TJRJ","7818"
"TJRJ","7820"
"TJRJ","7822"
"TJRJ","7823"
"TJRJ","7824"
"TJRJ","7827"
"TJRJ","7828"
"TJRJ","7829"
"TJRJ","78292"
"TJRJ","7837"
"TJRJ","7838"
"TJRJ","7840"
"TJRJ","7842"
"TJRJ","7846"
"TJRJ","78468"
"TJRJ","78469"
"TJRJ","7848"
"TJRJ","7850"
"TJRJ","7852"
"TJRJ","7854"
"TJRJ","7856"
"TJRJ","7859"
"TJRJ","7860"
"TJRJ","7861"
"TJRJ","7863"
"TJRJ","7864"
"TJRJ","7866"
"TJRJ","7867"
"TJRJ","7869"
"TJRJ","7870"
"TJRJ","7871"
"TJRJ","7873"
"TJRJ","7874"
"TJRJ","7875"
"TJRJ","7876"
"TJRJ","7877"
"TJRJ","7878"
"TJRJ","7879"
"TJRJ","7881"
"TJRJ","7882"
"TJRJ","7883"
"TJRJ","7885"
"TJRJ","7886"
"TJRJ","7888"
"TJRJ","7890"
"TJRJ","7891"
"TJRJ","7893"
"TJRJ","7894"
"TJRJ","7896"
"TJRJ","7897"
"TJRJ","7898"
"TJRJ","7899"
"TJRJ","7900"
"TJRJ","7901"
"TJRJ","7902"
"TJRJ","7903"
"TJRJ","7904"
"TJRJ","7905"
"TJRJ","7906"
"TJRJ","7907"
"TJRJ","7908"
"TJRJ","7909"
"TJRJ","7910"
"TJRJ","7911"
"TJRJ","7912"
"TJRJ","7913"
"TJRJ","7914"
"TJRJ","7916"
"TJRJ","7923"
"TJRJ","7926"
"TJRJ","7928"
"TJRJ","7930"
"TJRJ","7931"
"TJRJ","7932"
"TJRJ","7933"
"TJRJ","7934"
"TJRJ","7935"
"TJRJ","7936"
"TJRJ","7938"
"TJRJ","7940"
"TJRJ","7941"
"TJRJ","7942"
"TJRJ","7943"
"TJRJ","7944"
"TJRJ","7945"
"TJRJ","7946"
"TJRJ","7948"
"TJRJ","7950"
"TJRJ","7951"
"TJRJ","7952"
"TJRJ","7953"
"TJRJ","7954"
"TJRJ","7955"
"TJRJ","7956"
"TJRJ","7957"
"TJRJ","7958"
"TJRJ","7959"
"TJRJ","7960"
"TJRJ","7961"
"TJRJ","7962"
"TJRJ","7965"
"TJRJ","7966"
"TJRJ","7967"
"TJRJ","7968"
"TJRJ","7969"
"TJRJ","7970"
"TJRJ","79702"
"TJRJ","79705"
"TJRJ","7972"
"TJRJ","7973"
"TJRJ","7974"
"TJRJ","7975"
"TJRJ","7977"
"TJRJ","7978"
"TJRJ","7979"
"TJRJ","7980"
"TJRJ","7981"
"TJRJ","7983"
"TJRJ","7984"
"TJRJ","7985"
"TJRJ","7987"
"TJRJ","7989"
"TJRJ","7990"
"TJRJ","7991"
"TJRJ","7993"
"TJRJ","7994"
"TJRJ","7995"
"TJRJ","7996"
"TJRJ","7997"
"TJRJ","7998"
"TJRJ","7999"
"TJRJ","8000"
"TJRJ","8001"
"TJRJ","8002"
"TJRJ","8003"
"TJRJ","8004"
"TJRJ","8005"
"TJRJ","8006"
"TJRJ","8007"
"TJRJ","8008"
"TJRJ","8009"
"TJRJ","8010"
"TJRJ","8011"
"TJRJ","8012"
"TJRJ","8013"
"TJRJ","8014"
"TJRJ","8015"
"TJRJ","8016"
"TJRJ","8017"
"TJRJ","8018"
"TJRJ","8019"
"TJRJ","8020"
"TJRJ","8021"
"TJRJ","8022"
"TJRJ","8023"
"TJRJ","8025"
"TJRJ","8026"
"TJRJ","8028"
"TJRJ","8029"
"TJRJ","8031"
"TJRJ","8033"
"TJRJ","8035"
"TJRJ","8037"
"TJRJ","8038"
"TJRJ","8040"
"TJRJ","8042"
"TJRJ","8044"
"TJRJ","8045"
"TJRJ","8046"
"TJRJ","8047"
"TJRJ","8048"
"TJRJ","8050"
"TJRJ","8051"
"TJRJ","8052"
"TJRJ","8054"
"TJRJ","8055"
"TJRJ","8057"
"TJRJ","8058"
"TJRJ","8060"
"TJRJ","8061"
"TJRJ","8062"
"TJRJ","8064"
"TJRJ","8066"
"TJRJ","8067"
"TJRJ","8069"
"TJRJ","8071"
"TJRJ","8083"
"TJRJ","8086"
"TJRJ","8089"
"TJRJ","8092"
"TJRJ","81324"
"TJRN","11082"
"TJRN","11083"
"TJRN","11084"
"TJRN","11085"
"TJRN","11086"
"TJRN","11087"
"TJRN","11088"
"TJRN","11089"
"TJRN","11093"
"TJRN","11094"
"TJRN","11102"
"TJRN","11106"
"TJRN","11109"
"TJRN","12925"
"TJRN","13275"
"TJRN","13276"
"TJRN","13277"
"TJRN","13281"
"TJRN","13282"
"TJRN","13283"
"TJRN","13284"
"TJRN","13285"
"TJRN","13286"
"TJRN","13287"
"TJRN","13288"
"TJRN","13289"
"TJRN","13290"
"TJRN","13291"
"TJRN","13292"
"TJRN","13293"
"TJRN","13294"
"TJRN","13295"
"TJRN","13296"
"TJRN","13297"
"TJRN","13298"
"TJRN","17460"
"TJRN","17461"
"TJRN","18352"
"TJRN","18353"
"TJRN","18407"
"TJRN","18408"
"TJRN","4439"
"TJRN","4705"
"TJRN","4709"
"TJRN","4712"
"TJRN","4716"
"TJRN","4719"
"TJRN","4724"
"TJRN","4725"
"TJRN","4726"
"TJRN","4729"
"TJRN","4731"
"TJRN","4733"
"TJRN","4738"
"TJRN","4741"
"TJRN","4743"
"TJRN","4744"
"TJRN","4747"
"TJRN","4749"
"TJRN","4752"
"TJRN","4764"
"TJRN","4765"
"TJRN","4766"
"TJRN","4767"
"TJRN","4768"
"TJRN","4778"
"TJRN","4779"
"TJRN","4811"
"TJRN","4815"
"TJRN","4816"
"TJRN","4834"
"TJRN","4837"
"TJRN","4838"
"TJRN","5153"
"TJRN","51693"
"TJRN","51694"
"TJRN","51695"
"TJRN","53356"
"TJRN","53357"
"TJRN","53358"
"TJRN","53359"
"TJRN","53360"
"TJRN","53361"
"TJRN","53362"
"TJRN","53363"
"TJRN","53364"
"TJRN","53365"
"TJRN","53366"
"TJRN","53367"
"TJRN","53368"
"TJRN","53369"
"TJRN","53370"
"TJRN","53371"
"TJRN","53372"
"TJRN","53373"
"TJRN","5614"
"TJRN","5627"
"TJRN","5629"
"TJRN","5636"
"TJRN","5642"
"TJRN","5647"
"TJRN","5650"
"TJRN","5654"
"TJRN","5669"
"TJRN","5677"
"TJRN","5683"
"TJRN","5687"
"TJRN","5694"
"TJRN","5697"
"TJRN","5701"
"TJRN","5705"
"TJRN","5708"
"TJRN","5713"
"TJRN","5733"
"TJRN","5749"
"TJRN","5753"
"TJRN","5761"
"TJRN","5768"
"TJRN","5770"
"TJRN","5773"
"TJRN","5778"
"TJRN","5815"
"TJRN","5818"
"TJRN","5821"
"TJRN","5824"
"TJRN","5827"
"TJRN","5829"
"TJRN","5830"
"TJRN","5831"
"TJRN","5834"
"TJRN","5837"
"TJRN","5838"
"TJRN","5841"
"TJRN","5844"
"TJRN","5847"
"TJRN","5848"
"TJRN","5850"
"TJRN","5853"
"TJRN","5855"
"TJRN","5857"
"TJRN","5860"
"TJRN","5873"
"TJRN","5875"
"TJRN","5877"
"TJRN","5880"
"TJRN","5881"
"TJRN","5884"
"TJRN","5885"
"TJRN","5887"
"TJRN","5889"
"TJRN","5892"
"TJRN","5894"
"TJRN","5896"
"TJRN","5899"
"TJRN","5965"
"TJRN","5966"
"TJRN","5967"
"TJRN","5968"
"TJRN","5969"
"TJRN","5970"
"TJRN","5971"
"TJRN","5972"
"TJRN","5973"
"TJRN","5974"
"TJRN","5975"
"TJRN","5976"
"TJRN","5977"
"TJRN","5978"
"TJRN","5979"
"TJRN","5980"
"TJRN","5981"
"TJRN","5982"
"TJRN","5983"
"TJRN","5984"
"TJRN","5985"
"TJRN","5986"
"TJRN","5987"
"TJRN","5988"
"TJRN","5989"
"TJRN","5990"
"TJRN","5991"
"TJRN","5992"
"TJRN","5993"
"TJRN","5994"
"TJRN","5995"
"TJRN","5996"
"TJRN","5997"
"TJRN","5998"
"TJRN","5999"
"TJRN","6000"
"TJRN","6001"
"TJRN","6002"
"TJRN","6003"
"TJRN","6004"
"TJRN","6005"
"TJRN","6077"
"TJRN","6555"
"TJRN","75496"
"TJRN","75497"
"TJRN","76591"
"TJRN","76592"
"TJRN","76593"
"TJRN","76594"
"TJRN","76595"
"TJRN","76605"
"TJRN","76606"
"TJRN","76607"
"TJRN","76608"
"TJRN","76609"
"TJRN","76610"
"TJRN","76611"
"TJRN","76612"
"TJRN","76613"
"TJRN","76614"
"TJRN","76667"
"TJRN","76668"
"TJRN","76669"
"TJRN","76670"
"TJRN","76671"
"TJRN","76672"
"TJRN","76673"
"TJRN","76674"
"TJRN","76675"
"TJRN","76676"
"TJRN","76680"
"TJRN","76681"
"TJRN","76682"
"TJRN","76683"
"TJRN","76684"
"TJRN","76685"
"TJRN","76686"
"TJRN","76687"
"TJRN","76745"
"TJRN","76746"
"TJRN","76972"
"TJRN","77155"
"TJRN","77156"
"TJRN","77157"
"TJRN","77158"
"TJRN","77159"
"TJRN","77160"
"TJRN","77161"
"TJRN","77162"
"TJRN","77163"
"TJRN","77164"
"TJRN","77165"
"TJRN","77166"
"TJRN","77167"
"TJRN","77168"
"TJRN","77169"
"TJRN","77170"
"TJRN","77266"
"TJRN","77267"
"TJRN","77268"
"TJRN","77269"
"TJRN","77270"
"TJRN","77271"
"TJRN","77272"
"TJRN","77273"
"TJRN","77274"
"TJRN","77275"
"TJRN","77276"
"TJRN","77277"
"TJRN","77278"
"TJRN","77279"
"TJRN","77280"
"TJRN","77281"
"TJRN","78559"
"TJRN","78560"
"TJRN","78887"
"TJRN","79112"
"TJRN","79113"
"TJRN","79114"
"TJRN","79115"
"TJRN","79116"
"TJRN","79117"
"TJRN","79118"
"TJRN","79119"
"TJRN","79120"
"TJRO","12999"
"TJRO","13324"
"TJRO","13325"
"TJRO","13326"
"TJRO","13327"
"TJRO","13931"
"TJRO","13933"
"TJRO","16561"
"TJRO","16562"
"TJRO","16563"
"TJRO","16566"
"TJRO","16567"
"TJRO","16568"
"TJRO","16570"
"TJRO","16571"
"TJRO","16572"
"TJRO","16573"
"TJRO","16574"
"TJRO","16575"
"TJRO","16576"
"TJRO","16577"
"TJRO","16578"
"TJRO","16579"
"TJRO","16580"
"TJRO","16581"
"TJRO","16582"
"TJRO","16583"
"TJRO","16584"
"TJRO","16585"
"TJRO","17466"
"TJRO","17836"
"TJRO","17876"
"TJRO","18260"
"TJRO","2792"
"TJRO","3346"
"TJRO","3349"
"TJRO","3356"
"TJRO","3358"
"TJRO","3420"
"TJRO","3421"
"TJRO","3422"
"TJRO","3423"
"TJRO","3424"
"TJRO","3425"
"TJRO","3426"
"TJRO","3427"
"TJRO","3428"
"TJRO","3429"
"TJRO","3430"
"TJRO","3431"
"TJRO","3432"
"TJRO","3433"
"TJRO","3434"
"TJRO","3435"
"TJRO","3436"
"TJRO","3437"
"TJRO","3438"
"TJRO","3439"
"TJRO","3440"
"TJRO","3441"
"TJRO","3442"
"TJRO","3443"
"TJRO","3444"
"TJRO","3445"
"TJRO","3446"
"TJRO","3447"
"TJRO","3448"
"TJRO","3449"
"TJRO","3450"
"TJRO","3451"
"TJRO","3452"
"TJRO","3453"
"TJRO","3454"
"TJRO","3455"
"TJRO","3456"
"TJRO","3457"
"TJRO","3458"
"TJRO","3459"
"TJRO","3460"
"TJRO","3461"
"TJRO","3462"
"TJRO","3463"
"TJRO","3464"
"TJRO","3465"
"TJRO","3466"
"TJRO","3467"
"TJRO","3468"
"TJRO","3469"
"TJRO","3470"
"TJRO","3472"
"TJRO","3473"
"TJRO","3474"
"TJRO","3475"
"TJRO","3476"
"TJRO","3477"
"TJRO","3478"
"TJRO","3479"
"TJRO","3480"
"TJRO","3481"
"TJRO","3482"
"TJRO","4440"
"TJRO","4441"
"TJRO","4442"
"TJRO","4443"
"TJRO","4444"
"TJRO","4445"
"TJRO","4446"
"TJRO","4447"
"TJRO","4448"
"TJRO","4449"
"TJRO","4450"
"TJRO","4451"
"TJRO","4452"
"TJRO","4453"
"TJRO","4454"
"TJRO","4455"
"TJRO","4456"
"TJRO","4457"
"TJRO","4458"
"TJRO","4460"
"TJRO","4463"
"TJRO","4464"
"TJRO","4465"
"TJRO","81250"
"TJRR","12786"
"TJRR","12910"
"TJRR","13674"
"TJRR","13809"
"TJRR","16548"
"TJRR","18099"
"TJRR","18229"
"TJRR","2763"
"TJRR","2764"
"TJRR","2765"
"TJRR","2766"
"TJRR","2767"
"TJRR","2768"
"TJRR","2769"
"TJRR","2770"
"TJRR","2771"
"TJRR","2772"
"TJRR","2773"
"TJRR","2774"
"TJRR","2775"
"TJRR","2776"
"TJRR","2777"
"TJRR","2778"
"TJRR","2779"
"TJRR","2780"
"TJRR","2781"
"TJRR","2782"
"TJRR","2783"
"TJRR","2784"
"TJRR","2785"
"TJRR","70824"
"TJRR","72046"
"TJRR","72047"
"TJRR","76559"
"TJRR","79384"
"TJRS","11041"
"TJRS","11079"
"TJRS","11080"
"TJRS","11326"
"TJRS","11327"
"TJRS","11366"
"TJRS","11686"
"TJRS","11687"
"TJRS","11695"
"TJRS","11735"
"TJRS","11736"
"TJRS","11737"
"TJRS","11841"
"TJRS","11871"
"TJRS","12238"
"TJRS","12556"
"TJRS","12563"
"TJRS","12843"
"TJRS","12847"
"TJRS","12994"
"TJRS","13012"
"TJRS","13121"
"TJRS","13125"
"TJRS","13134"
"TJRS","13135"
"TJRS","13180"
"TJRS","13181"
"TJRS","13182"
"TJRS","13185"
"TJRS","13341"
"TJRS","13390"
"TJRS","13391"
"TJRS","13392"
"TJRS","13729"
"TJRS","14120"
"TJRS","14137"
"TJRS","14156"
"TJRS","16183"
"TJRS","16965"
"TJRS","17268"
"TJRS","17269"
"TJRS","17270"
"TJRS","17271"
"TJRS","17469"
"TJRS","17471"
"TJRS","17472"
"TJRS","17473"
"TJRS","17474"
"TJRS","17476"
"TJRS","17483"
"TJRS","17484"
"TJRS","17487"
"TJRS","17839"
"TJRS","17840"
"TJRS","17841"
"TJRS","17906"
"TJRS","17946"
"TJRS","18080"
"TJRS","18118"
"TJRS","18120"
"TJRS","18182"
"TJRS","18183"
"TJRS","18235"
"TJRS","18293"
"TJRS","18313"
"TJRS","18354"
"TJRS","18423"
"TJRS","18434"
"TJRS","18538"
"TJRS","18542"
"TJRS","2828"
"TJRS","2845"
"TJRS","2847"
"TJRS","2853"
"TJRS","2863"
"TJRS","2864"
"TJRS","2870"
"TJRS","2876"
"TJRS","2882"
"TJRS","2887"
"TJRS","2888"
"TJRS","2889"
"TJRS","2894"
"TJRS","2900"
"TJRS","2901"
"TJRS","2904"
"TJRS","2908"
"TJRS","2909"
"TJRS","2910"
"TJRS","2916"
"TJRS","2918"
"TJRS","2920"
"TJRS","2921"
"TJRS","2924"
"TJRS","2928"
"TJRS","2929"
"TJRS","2933"
"TJRS","2934"
"TJRS","2938"
"TJRS","2940"
"TJRS","2942"
"TJRS","2943"
"TJRS","2944"
"TJRS","2945"
"TJRS","2946"
"TJRS","2947"
"TJRS","2949"
"TJRS","2952"
"TJRS","2953"
"TJRS","2954"
"TJRS","2956"
"TJRS","2957"
"TJRS","2958"
"TJRS","2959"
"TJRS","2960"
"TJRS","2963"
"TJRS","2965"
"TJRS","2967"
"TJRS","2969"
"TJRS","2970"
"TJRS","2971"
"TJRS","2972"
"TJRS","2973"
"TJRS","2976"
"TJRS","2977"
"TJRS","2980"
"TJRS","2981"
"TJRS","2983"
"TJRS","2984"
"TJRS","2986"
"TJRS","2987"
"TJRS","2989"
"TJRS","2991"
"TJRS","2992"
"TJRS","2994"
"TJRS","2998"
"TJRS","3001"
"TJRS","3003"
"TJRS","3005"
"TJRS","3007"
"TJRS","3008"
"TJRS","3010"
"TJRS","3011"
"TJRS","3013"
"TJRS","3014"
"TJRS","3015"
"TJRS","3021"
"TJRS","3022"
"TJRS","3027"
"TJRS","3028"
"TJRS","3033"
"TJRS","3034"
"TJRS","3039"
"TJRS","3042"
"TJRS","3045"
"TJRS","3049"
"TJRS","3052"
"TJRS","3054"
"TJRS","3057"
"TJRS","3058"
"TJRS","3062"
"TJRS","3064"
"TJRS","3065"
"TJRS","3069"
"TJRS","3072"
"TJRS","3074"
"TJRS","3079"
"TJRS","3085"
"TJRS","3089"
"TJRS","3093"
"TJRS","3095"
"TJRS","3097"
"TJRS","3101"
"TJRS","3103"
"TJRS","3105"
"TJRS","3108"
"TJRS","3110"
"TJRS","3111"
"TJRS","3112"
"TJRS","3113"
"TJRS","3117"
"TJRS","3118"
"TJRS","3123"
"TJRS","3124"
"TJRS","3125"
"TJRS","3127"
"TJRS","3128"
"TJRS","3130"
"TJRS","3131"
"TJRS","3132"
"TJRS","3135"
"TJRS","3137"
"TJRS","3139"
"TJRS","3141"
"TJRS","3144"
"TJRS","3146"
"TJRS","3149"
"TJRS","3150"
"TJRS","3154"
"TJRS","3156"
"TJRS","3158"
"TJRS","3161"
"TJRS","3163"
"TJRS","3164"
"TJRS","3167"
"TJRS","3168"
"TJRS","3169"
"TJRS","3170"
"TJRS","3173"
"TJRS","3177"
"TJRS","3179"
"TJRS","3180"
"TJRS","3182"
"TJRS","3185"
"TJRS","3187"
"TJRS","3188"
"TJRS","3191"
"TJRS","3193"
"TJRS","3196"
"TJRS","3201"
"TJRS","3205"
"TJRS","3209"
"TJRS","3210"
"TJRS","3213"
"TJRS","3215"
"TJRS","3216"
"TJRS","3220"
"TJRS","3228"
"TJRS","3233"
"TJRS","3235"
"TJRS","3241"
"TJRS","3244"
"TJRS","3246"
"TJRS","3251"
"TJRS","3253"
"TJRS","3254"
"TJRS","3256"
"TJRS","3260"
"TJRS","3264"
"TJRS","3265"
"TJRS","3267"
"TJRS","3269"
"TJRS","3271"
"TJRS","3273"
"TJRS","3275"
"TJRS","3276"
"TJRS","3278"
"TJRS","3279"
"TJRS","3280"
"TJRS","3282"
"TJRS","3284"
"TJRS","3285"
"TJRS","3286"
"TJRS","3287"
"TJRS","3288"
"TJRS","3289"
"TJRS","3290"
"TJRS","3291"
"TJRS","3292"
"TJRS","3293"
"TJRS","3294"
"TJRS","3295"
"TJRS","3296"
"TJRS","3298"
"TJRS","3299"
"TJRS","3300"
"TJRS","3301"
"TJRS","3302"
"TJRS","3303"
"TJRS","3305"
"TJRS","3309"
"TJRS","3310"
"TJRS","3314"
"TJRS","3316"
"TJRS","3317"
"TJRS","3318"
"TJRS","3319"
"TJRS","3320"
"TJRS","3321"
"TJRS","3322"
"TJRS","3323"
"TJRS","3324"
"TJRS","3325"
"TJRS","3326"
"TJRS","3327"
"TJRS","3330"
"TJRS","3331"
"TJRS","3332"
"TJRS","3333"
"TJRS","3334"
"TJRS","3336"
"TJRS","3337"
"TJRS","3338"
"TJRS","3339"
"TJRS","3340"
"TJRS","3341"
"TJRS","3342"
"TJRS","3344"
"TJRS","3345"
"TJRS","3347"
"TJRS","3348"
"TJRS","3351"
"TJRS","3353"
"TJRS","3354"
"TJRS","3355"
"TJRS","3357"
"TJRS","3359"
"TJRS","3360"
"TJRS","3361"
"TJRS","3362"
"TJRS","3363"
"TJRS","3364"
"TJRS","3365"
"TJRS","3366"
"TJRS","3367"
"TJRS","3368"
"TJRS","3369"
"TJRS","3370"
"TJRS","3371"
"TJRS","3372"
"TJRS","3373"
"TJRS","3374"
"TJRS","3375"
"TJRS","3377"
"TJRS","3378"
"TJRS","3379"
"TJRS","3380"
"TJRS","3381"
"TJRS","3382"
"TJRS","3386"
"TJRS","3387"
"TJRS","3388"
"TJRS","3389"
"TJRS","3390"
"TJRS","3391"
"TJRS","3392"
"TJRS","3393"
"TJRS","3394"
"TJRS","3395"
"TJRS","3396"
"TJRS","3397"
"TJRS","3398"
"TJRS","3399"
"TJRS","3400"
"TJRS","3401"
"TJRS","3402"
"TJRS","3403"
"TJRS","3404"
"TJRS","3405"
"TJRS","3406"
"TJRS","3407"
"TJRS","3408"
"TJRS","3409"
"TJRS","3410"
"TJRS","3411"
"TJRS","3412"
"TJRS","3413"
"TJRS","3414"
