codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias)
TJPB;JE;6149;Estadual;JUIZADO ESPECIAL MISTO DE MAMANGUAPE;PB;M�dio;652.249.023.438;Criminal;PEQUENO;Civel Pura;Acervo Médio;1945;4;8169
TJPB;JE;6149;Estadual;JUIZADO ESPECIAL MISTO DE MAMANGUAPE;PB;M�dio;652.249.023.438;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Médio;152;4;616
TJPB;JE;6152;Estadual;ª VARA MISTA DE MONTEIRO;PB;M�dio;532.227.001.953;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1879;3;5640
TJPB;JE;6153;Estadual;ª VARA MISTA DE MONTEIRO;PB;M�dio;532.227.001.953;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1954;17;35332
TJPB;JE;6168;Estadual;º JUIZADO ESPECIAL MISTO DE PATOS;PB;Grande;610.710.009.766;Civel;PEQUENO;Civel Pura;Acervo Grande;149;1;149
TJPB;JE;6168;Estadual;º JUIZADO ESPECIAL MISTO DE PATOS;PB;Grande;610.710.009.766;Criminal;PEQUENO;Civel Pura;Acervo Grande;2262;3;6350
TJPB;JE;6168;Estadual;º JUIZADO ESPECIAL MISTO DE PATOS;PB;Grande;610.710.009.766;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;149;3;443
TJPB;JE;6169;Estadual;º JUIZADO ESPECIAL MISTO DE PATOS;PB;Grande;610.710.009.766;Criminal;PEQUENO;Civel Pura;Acervo Médio;166;2;1822
TJPB;JE;6169;Estadual;º JUIZADO ESPECIAL MISTO DE PATOS;PB;Grande;610.710.009.766;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Médio;152;1;152
TJPB;JE;6813;Estadual;ª VARA MISTA DE PRINCESA ISABEL;PB;Pequeno;4241;Criminal;PEQUENO;Geral;Acervo Grande;1770;4;7505
TJPB;JE;6813;Estadual;ª VARA MISTA DE PRINCESA ISABEL;PB;Pequeno;4241;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;126;2;253
TJPB;JE;6816;Estadual;ª VARA MISTA DE POMBAL;PB;M�dio;488.456.982.422;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Médio;149;1;149
TJPB;JE;6884;Estadual;JUIZADO ESPECIAL MISTO DE SANTA RITA;PB;Grande;89.811.796.875;Criminal;PEQUENO;Civel Pura;Acervo Grande;1556;2;3566
TJPB;JE;6884;Estadual;JUIZADO ESPECIAL MISTO DE SANTA RITA;PB;Grande;89.811.796.875;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;147;1;147
TJPB;JE;6890;Estadual;ª VARA MISTA DE SAPÉ;PB;M�dio;509.522.998.047;Criminal;PEQUENO;Geral;Acervo Grande;132;1;132
TJPB;JE;6903;Estadual;ª VARA MISTA DE SAPÉ;PB;M�dio;509.522.998.047;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;138;1;138
TJPB;JE;6976;Estadual;VARA ÚNICA DE SERRA BRANCA;PB;Pequeno;484.733.007.812;Criminal;PEQUENO;Geral;Acervo Grande;120;1;120
TJPB;JE;7342;Estadual;º JUIZADO ESPECIAL MISTO DE SOUSA;PB;M�dio;805.777.001.953;Criminal;PEQUENO;Civel Pura;Acervo Grande;2038;1;2038
TJPB;JE;7342;Estadual;º JUIZADO ESPECIAL MISTO DE SOUSA;PB;M�dio;805.777.001.953;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;106;3;304
TJPB;JE;7360;Estadual;VARA ÚNICA DE UIRAÚNA;PB;Pequeno;435.564.990.234;Criminal;PEQUENO;Geral;Acervo Médio;51;1;51
TJPB;JE;7464;Estadual;º JUIZADO ESPECIAL CÍVEL DE CAMPINA GRANDE;PB;Grande;1.014.720.996.094;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Médio;139;5;708
TJPB;JE;7467;Estadual;º JUIZADO ESPECIAL CÍVEL DE CAMPINA GRANDE;PB;Grande;1.014.720.996.094;Civel;PEQUENO;Civel Pura;Acervo Grande;62;3;237
TJPB;JE;7467;Estadual;º JUIZADO ESPECIAL CÍVEL DE CAMPINA GRANDE;PB;Grande;1.014.720.996.094;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;140;11;1436
TJPB;JE;74670;Estadual;º JUIZADO ESPECIAL CÍVEL DE CAMPINA GRANDE;PB;Grande;1.014.720.996.094;Civel;PEQUENO;Civel Pura;Acervo Grande;57;4;247
TJPB;JE;74670;Estadual;º JUIZADO ESPECIAL CÍVEL DE CAMPINA GRANDE;PB;Grande;1.014.720.996.094;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;134;10;1344
TJPB;JE;7469;Estadual;JUIZADO ESPECIAL CRIMINAL DE CAMPINA GRANDE;PB;Grande;1.014.720.996.094;Criminal;PEQUENO;Criminal Pura;Acervo Grande;47;15;1040
TJPB;JE;7498;Estadual;VARA ÚNICA DE ALAGOA GRANDE;PB;M�dio;378.472.998.047;Criminal;PEQUENO;Geral;Acervo Grande;148;1;148
TJPB;JE;7515;Estadual;VARA ÚNICA DE BANANEIRAS;PB;Pequeno;415.541.015.625;Civel;PEQUENO;Geral;Acervo Grande;111;1;111
TJPB;JE;7543;Estadual;ª VARA MISTA DE SANTA LUZIA;PB;Pequeno;468.006.982.422;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;127;1;127
TJPB;JE;7569;Estadual;VARA ÚNICA DE UMBUZEIRO;PB;Pequeno;4133.5;Criminal;PEQUENO;Geral;Acervo Grande;167;2;1911
TJPE;G1;10945;Estadual;ª VARA CRIMINAL DA COMARCA DE CARUARU;PE;Grande;810.852.001.953;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3227;28;91526
TJPE;G1;13240;Estadual;VARA ÚNICA DA COMARCA DE TAMANDARÉ;PE;Pequeno;593.931.005.859;Civel;MÉDIO;Geral;Acervo Grande;3447;20;64487
TJPE;G1;13240;Estadual;VARA ÚNICA DA COMARCA DE TAMANDARÉ;PE;Pequeno;593.931.005.859;Criminal;MÉDIO;Geral;Acervo Grande;3448;21;67622
TJPE;G1;13240;Estadual;VARA ÚNICA DA COMARCA DE TAMANDARÉ;PE;Pequeno;593.931.005.859;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3528;10;33675
TJPE;G1;13240;Estadual;VARA ÚNICA DA COMARCA DE TAMANDARÉ;PE;Pequeno;593.931.005.859;Família;MÉDIO;Geral;Acervo Grande;2613;3;8125
TJPE;G1;13240;Estadual;VARA ÚNICA DA COMARCA DE TAMANDARÉ;PE;Pequeno;593.931.005.859;Fazenda;MÉDIO;Geral;Acervo Grande;3220;2;6791
TJPE;G1;13386;Estadual;VARA CRIMINAL DA COMARCA DE GRAVATÁ;PE;M�dio;507.952.001.953;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2774;9;27406
TJPE;G1;13387;Estadual;VARA CRIMINAL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Criminal;MÉDIO;Criminal Pura;Acervo Grande;3070;36;105009
TJPE;G1;13559;Estadual;VARA CRIMINAL DA COMARCA DE SANTA CRUZ DO CAPIBARIBE;PE;M�dio;5089.5;Criminal;MÉDIO;Criminal Pura;Acervo Grande;3075;51;145556
TJPE;G1;13562;Estadual;ª VARA DA COMARCA DE PAUDALHO;PE;M�dio;468.287.011.719;Civel;MÉDIO;Geral;Acervo Médio;3421;4;10865
TJPE;G1;13562;Estadual;ª VARA DA COMARCA DE PAUDALHO;PE;M�dio;468.287.011.719;Criminal;MÉDIO;Geral;Acervo Médio;3558;5;12866
TJPE;G1;13562;Estadual;ª VARA DA COMARCA DE PAUDALHO;PE;M�dio;468.287.011.719;Execução Fiscal;MÉDIO;Geral;Acervo Médio;3532;2;7089
TJPE;G1;16428;Estadual;VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DA COMARCA DE JABOATÃO DOS GUARARAPES;PE;Grande;1.027.904.980.469;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3011;32;97616
TJPE;G1;16445;Estadual;CENTRAL DE CARTAS DE ORDEM, PRECATÓRIA E ROGATÓRIA DA COMARCA DE OLINDA;PE;Grande;654.749.023.438;Civel;MÉDIO;Geral;Acervo Médio;123;4;454
TJPE;G1;16445;Estadual;CENTRAL DE CARTAS DE ORDEM, PRECATÓRIA E ROGATÓRIA DA COMARCA DE OLINDA;PE;Grande;654.749.023.438;Criminal;MÉDIO;Geral;Acervo Médio;105;6;621
TJPE;G1;16590;Estadual;VARA CRIMINAL DA COMARCA DE GOIANA;PE;M�dio;852.144.042.969;Criminal;MÉDIO;Criminal Pura;Acervo Médio;2552;45;111869
TJPE;G1;16913;Estadual;VARA CRIMINAL DA COMARCA DE CARPINA;PE;M�dio;6282.25;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2875;12;36198
TJPE;G1;17371;Estadual;ª VARA CÍVEL DA COMARCA DE JABOATÃO DOS GUARARAPES;PE;Grande;1.027.904.980.469;Civel;MÉDIO;Civel Pura;Acervo Médio;3017;39;115843
TJPE;G1;17372;Estadual;ª VARA CÍVEL DA COMARCA DE JABOATÃO DOS GUARARAPES;PE;Grande;1.027.904.980.469;Civel;MÉDIO;Civel Pura;Acervo Médio;3242;49;157359
TJPE;G1;17374;Estadual;ª VARA CÍVEL DA COMARCA DE MORENO;PE;M�dio;462.883.007.812;Civel;MÉDIO;Civel Pura;Acervo Médio;2809;23;60253
TJPE;G1;17374;Estadual;ª VARA CÍVEL DA COMARCA DE MORENO;PE;M�dio;462.883.007.812;Execução Fiscal;MÉDIO;Civel Pura;Acervo Médio;3478;17;49202
TJPE;G1;17374;Estadual;ª VARA CÍVEL DA COMARCA DE MORENO;PE;M�dio;462.883.007.812;Família;MÉDIO;Civel Pura;Acervo Médio;2475;4;10782
TJPE;G1;17396;Estadual;ª VARA DE ACIDENTES DO TRABALHO DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3407;6;19100
TJPE;G1;17848;Estadual;ª VARA DA FAZENDA PÚBLICA DA COMARCA DE CARUARU;PE;Grande;810.852.001.953;Civel;MÉDIO;Fazenda;Acervo Grande;2853;6;16792
TJPE;G1;17848;Estadual;ª VARA DA FAZENDA PÚBLICA DA COMARCA DE CARUARU;PE;Grande;810.852.001.953;Execução Fiscal;MÉDIO;Fazenda;Acervo Grande;107;1;107
TJPE;G1;17848;Estadual;ª VARA DA FAZENDA PÚBLICA DA COMARCA DE CARUARU;PE;Grande;810.852.001.953;Fazenda;MÉDIO;Fazenda;Acervo Grande;2161;1;2161
TJPE;G1;17851;Estadual;CENTRAL DE CARTAS DE ORDEM, PRECATÓRIA E ROGATÓRIA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Geral;Acervo Grande;78;22;1813
TJPE;G1;17851;Estadual;CENTRAL DE CARTAS DE ORDEM, PRECATÓRIA E ROGATÓRIA DA CAPITAL;PE;Grande;159.031.796.875;Criminal;MÉDIO;Geral;Acervo Grande;27;24;886
TJPE;G1;17981;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Civel;MÉDIO;Geral;Acervo Médio;2723;22;62052
TJPE;G1;17981;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Criminal;MÉDIO;Geral;Acervo Médio;2705;20;54912
TJPE;G1;17981;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Execução Fiscal;MÉDIO;Geral;Acervo Médio;3556;2;7399
TJPE;G1;17981;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Família;MÉDIO;Geral;Acervo Médio;3403;1;3403
TJPE;G1;17981;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Fazenda;MÉDIO;Geral;Acervo Médio;2462;2;5937
TJPE;G1;17982;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Civel;MÉDIO;Geral;Acervo Médio;2972;12;33529
TJPE;G1;17982;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Criminal;MÉDIO;Geral;Acervo Médio;2544;6;16656
TJPE;G1;17982;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Execução Fiscal;MÉDIO;Geral;Acervo Médio;3360;1;3360
TJPE;G1;17982;Estadual;ª VARA DA COMARCA DE SÃO JOSÉ DO EGITO;PE;M�dio;441.645.996.094;Sucessões;MÉDIO;Geral;Acervo Médio;2607;1;2607
TJPE;G1;18017;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2133;5;8672
TJPE;G1;18024;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;68;2;185
TJPE;G1;18025;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;67;2;155
TJPE;G1;18030;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2249;11;24754
TJPE;G1;18034;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2191;4;8121
TJPE;G1;18035;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;3465;3;10464
TJPE;G1;18043;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2265;3;6739
TJPE;G1;18045;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2597;3;6282
TJPE;G1;18046;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2211;11;26176
TJPE;G1;18052;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2348;6;15408
TJPE;G1;18053;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;3598;7;18030
TJPE;G1;18059;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;2278;3;7803
TJPE;G1;18070;Estadual;ª VARA CÍVEL DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Médio;86;1;86
TJPE;G1;18074;Estadual;ª VARA DE EXECUÇÃO DE TÍTULOS EXTRAJUDICIAIS DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3447;29;87751
TJPE;G1;18075;Estadual;ª VARA DE EXECUÇÃO DE TÍTULOS EXTRAJUDICIAIS DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3452;30;94837
TJPE;G1;18076;Estadual;ª VARA DE EXECUÇÃO DE TÍTULOS EXTRAJUDICIAIS DA CAPITAL - SEÇÃO A;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3456;26;84983
TJPE;G1;18077;Estadual;ª VARA DE EXECUÇÃO DE TÍTULOS EXTRAJUDICIAIS DA CAPITAL - SEÇÃO B;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3492;31;95384
TJPE;G1;18081;Estadual;ª VARA DA COMARCA DE PETROLÂNDIA;PE;M�dio;165.131.796.875;Civel;MÉDIO;Geral;Acervo Médio;2985;30;91320
TJPE;G1;18081;Estadual;ª VARA DA COMARCA DE PETROLÂNDIA;PE;M�dio;165.131.796.875;Criminal;MÉDIO;Geral;Acervo Médio;2537;16;41428
TJPE;G1;18081;Estadual;ª VARA DA COMARCA DE PETROLÂNDIA;PE;M�dio;165.131.796.875;Execução Fiscal;MÉDIO;Geral;Acervo Médio;2726;1;2726
TJPE;G1;18081;Estadual;ª VARA DA COMARCA DE PETROLÂNDIA;PE;M�dio;165.131.796.875;Família;MÉDIO;Geral;Acervo Médio;2671;4;10621
TJPE;G1;18299;Estadual;VARA CRIMINAL DA COMARCA DE BELO JARDIM;PE;M�dio;943.933.007.812;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3103;33;101698
TJPE;G1;18554;Estadual;VARA DA FAZENDA PÚBLICA DA COMARCA DE SANTA CRUZ DO CAPIBARIBE;PE;M�dio;5089.5;Civel;MÉDIO;Execucao fiscal;Acervo Grande;2774;2;6235
TJPE;G1;18554;Estadual;VARA DA FAZENDA PÚBLICA DA COMARCA DE SANTA CRUZ DO CAPIBARIBE;PE;M�dio;5089.5;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;2190;229;538651
TJPE;G1;18554;Estadual;VARA DA FAZENDA PÚBLICA DA COMARCA DE SANTA CRUZ DO CAPIBARIBE;PE;M�dio;5089.5;Fazenda;MÉDIO;Execucao fiscal;Acervo Grande;2539;1;2539
TJPE;G1;18555;Estadual;ª VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DA CAPITAL;PE;Grande;159.031.796.875;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3822;1;3822
TJPE;G1;6629;Estadual;VARA ÚNICA DA COMARCA DE BOM CONSELHO;PE;M�dio;429.860.009.766;Civel;MÉDIO;Geral;Acervo Grande;3474;22;69282
TJPE;G1;6629;Estadual;VARA ÚNICA DA COMARCA DE BOM CONSELHO;PE;M�dio;429.860.009.766;Criminal;MÉDIO;Geral;Acervo Grande;3542;8;28474
TJPE;G1;6629;Estadual;VARA ÚNICA DA COMARCA DE BOM CONSELHO;PE;M�dio;429.860.009.766;Família;MÉDIO;Geral;Acervo Grande;3538;8;28294
TJPE;G1;6659;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3102;17;49935
TJPE;G1;6659;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Fazenda;MÉDIO;Civel Pura;Acervo Grande;3051;2;6416
TJPE;G1;6665;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;2961;13;36213
TJPE;G1;6668;Estadual;ª VARA DOS EXECUTIVOS FISCAIS ESTADUAIS DA CAPITAL;PE;Grande;159.031.796.875;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;3389;120;402662
TJPE;G1;6693;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;2457;23;61689
TJPE;G1;6693;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Fazenda;MÉDIO;Civel Pura;Acervo Grande;3672;1;3672
TJPE;G1;6694;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Geral;Acervo Médio;64;4;3782
TJPE;G1;6694;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Sucessões;MÉDIO;Geral;Acervo Médio;3662;2;7337
TJPE;G1;6719;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Geral;Acervo Grande;2431;4;8517
TJPE;G1;6719;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Sucessões;MÉDIO;Geral;Acervo Grande;3442;6;19404
TJPE;G1;6730;Estadual;ª VARA CRIMINAL DA CAPITAL;PE;Grande;159.031.796.875;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3610;8;26607
TJPE;G1;6779;Estadual;ª VARA DE ACIDENTES DO TRABALHO DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;2261;34;85309
TJPE;G1;6795;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Geral;Acervo Médio;112;2;237
TJPE;G1;6797;Estadual;ª VARA CRIMINAL DA CAPITAL;PE;Grande;159.031.796.875;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3310;11;34409
TJPE;G1;6836;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Geral;Acervo Médio;2793;6;18589
TJPE;G1;6836;Estadual;ª VARA DE SUCESSÕES E REGISTROS PÚBLICOS DA CAPITAL;PE;Grande;159.031.796.875;Sucessões;MÉDIO;Geral;Acervo Médio;2753;3;8125
TJPE;G1;6846;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3000;7;19291
TJPE;G1;6847;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3336;19;63587
TJPE;G1;6849;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;2401;8;21556
TJPE;G1;6849;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Fazenda;MÉDIO;Civel Pura;Acervo Grande;2428;1;2428
TJPE;G1;6858;Estadual;ª VARA DOS EXECUTIVOS FISCAIS ESTADUAIS DA CAPITAL;PE;Grande;159.031.796.875;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;3469;2;7054
TJPE;G1;6863;Estadual;ª VARA DA FAZENDA PÚBLICA DA CAPITAL;PE;Grande;159.031.796.875;Civel;MÉDIO;Civel Pura;Acervo Grande;3510;13;39021
TJPE;G1;6889;Estadual;ª VARA CRIMINAL DA CAPITAL;PE;Grande;159.031.796.875;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3623;4;14511
TJPE;G1;6914;Estadual;ª VARA CÍVEL DA COMARCA DE AFOGADOS DA INGAZEIRA;PE;M�dio;491.433.007.812;Civel;MÉDIO;Civel Pura;Acervo Médio;118;1;118
TJPE;G1;6915;Estadual;VARA CRIMINAL DA COMARCA DE AFOGADOS DA INGAZEIRA;PE;M�dio;491.433.007.812;Criminal;MÉDIO;Criminal Pura;Acervo Médio;2729;21;56395
TJPE;G1;6918;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Civel;MÉDIO;Civel Pura;Acervo Grande;2784;40;108263
TJPE;G1;6918;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Criminal;MÉDIO;Civel Pura;Acervo Grande;2373;4;9571
TJPE;G1;6918;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Execução Fiscal;MÉDIO;Civel Pura;Acervo Grande;2871;2;6387
TJPE;G1;6918;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Família;MÉDIO;Civel Pura;Acervo Grande;2818;10;28633
TJPE;G1;6918;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Sucessões;MÉDIO;Civel Pura;Acervo Grande;3132;1;3132
TJPE;G1;6919;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Civel;MÉDIO;Civel Pura;Acervo Grande;2799;17;47942
TJPE;G1;6919;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Criminal;MÉDIO;Civel Pura;Acervo Grande;2174;1;2174
TJPE;G1;6919;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Execução Fiscal;MÉDIO;Civel Pura;Acervo Grande;3546;2;7099
TJPE;G1;6919;Estadual;ª VARA CÍVEL DA COMARCA DE ARARIPINA;PE;M�dio;428.479.980.469;Família;MÉDIO;Civel Pura;Acervo Grande;2801;3;8217
TJPE;G1;6920;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Civel;MÉDIO;Civel Pura;Acervo Médio;2787;26;76024
TJPE;G1;6920;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Execução Fiscal;MÉDIO;Civel Pura;Acervo Médio;3516;3;10228
TJPE;G1;6920;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Família;MÉDIO;Civel Pura;Acervo Médio;2736;1;2736
TJPE;G1;6922;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Civel;MÉDIO;Civel Pura;Acervo Médio;2848;61;163275
TJPE;G1;6922;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Execução Fiscal;MÉDIO;Civel Pura;Acervo Médio;3444;8;26641
TJPE;G1;6922;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Família;MÉDIO;Civel Pura;Acervo Médio;3023;3;8808
TJPE;G1;6922;Estadual;ª VARA CÍVEL DA COMARCA DE ARCOVERDE;PE;M�dio;519.450.976.562;Sucessões;MÉDIO;Civel Pura;Acervo Médio;3522;1;3522
TJPE;G1;6924;Estadual;VARA ÚNICA DA COMARCA DE BARREIROS;PE;M�dio;389.477.001.953;Civel;MÉDIO;Geral;Acervo Grande;3715;38;130456
TJPE;G1;6924;Estadual;VARA ÚNICA DA COMARCA DE BARREIROS;PE;M�dio;389.477.001.953;Criminal;MÉDIO;Geral;Acervo Grande;2995;17;48668
TJPE;G1;6924;Estadual;VARA ÚNICA DA COMARCA DE BARREIROS;PE;M�dio;389.477.001.953;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3579;5;17795
TJPE;G1;6924;Estadual;VARA ÚNICA DA COMARCA DE BARREIROS;PE;M�dio;389.477.001.953;Família;MÉDIO;Geral;Acervo Grande;3716;41;151066
TJPE;G1;6924;Estadual;VARA ÚNICA DA COMARCA DE BARREIROS;PE;M�dio;389.477.001.953;Sucessões;MÉDIO;Geral;Acervo Grande;3421;5;17400
TJPE;G1;6926;Estadual;ª VARA CÍVEL DA COMARCA DE BELO JARDIM;PE;M�dio;943.933.007.812;Civel;MÉDIO;Civel Pura;Acervo Grande;3520;27;87132
