COD;DESCRICAO;CODUF;DESCUF;SIGLAUF;LONGITUDE;LATITUDE
4313490;NOVO BARREIRO;43;RIO GRANDE DO SUL;RS;-53,11349885;-27,90678847
4313508;OSÓRIO;43;RIO GRANDE DO SUL;RS;-50,26679781;-29,89269708
4313607;PAIM FILHO;43;RIO GRANDE DO SUL;RS;-51,76159664;-27,70330807
4313656;PALMARES DO SUL;43;RIO GRANDE DO SUL;RS;-50,50605197;-30,26006665
4313706;PALMEIRA DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-53,31495391;-27,90062088
4313805;PALMITINHO;43;RIO GRANDE DO SUL;RS;-53,55554601;-27,35601991
4313904;PANAMBI;43;RIO GRANDE DO SUL;RS;-53,50026517;-28,29273054
4313953;PANTANO GRANDE;43;RIO GRANDE DO SUL;RS;-52,37390024;-30,19455153
4314001;PARAÍ;43;RIO GRANDE DO SUL;RS;-51,78209605;-28,59962053
4314027;PARAÍSO DO SUL;43;RIO GRANDE DO SUL;RS;-53,17910024;-29,73131424
4314035;PARECI NOVO;43;RIO GRANDE DO SUL;RS;-51,39886966;-29,63938929
4314050;PAROBÉ;43;RIO GRANDE DO SUL;RS;-50,8348659;-29,63174928
4314068;PASSA SETE;43;RIO GRANDE DO SUL;RS;-52,96398324;-29,45166557
4314076;PASSO DO SOBRADO;43;RIO GRANDE DO SUL;RS;-52,27875819;-29,74579355
4314100;PASSO FUNDO;43;RIO GRANDE DO SUL;RS;-52,40709509;-28,26176713
4314134;PAULO BENTO;43;RIO GRANDE DO SUL;RS;-52,42243563;-27,70410028
4314159;PAVERAMA;43;RIO GRANDE DO SUL;RS;-51,73029297;-29,55485614
4314175;PEDRAS ALTAS;43;RIO GRANDE DO SUL;RS;-53,58717032;-31,73363694
4314209;PEDRO OSÓRIO;43;RIO GRANDE DO SUL;RS;-52,82631173;-31,86382822
4314308;PEJUÇARA;43;RIO GRANDE DO SUL;RS;-53,65654233;-28,42158606
4314407;PELOTAS;43;RIO GRANDE DO SUL;RS;-52,34432006;-31,71959788
4314423;PICADA CAFÉ;43;RIO GRANDE DO SUL;RS;-51,06404982;-29,45438444
4314456;PINHAL;43;RIO GRANDE DO SUL;RS;-53,21470618;-27,51167424
4314464;PINHAL DA SERRA;43;RIO GRANDE DO SUL;RS;-51,17010272;-27,87666459
4314472;PINHAL GRANDE;43;RIO GRANDE DO SUL;RS;-53,33863834;-29,33536013
4314498;PINHEIRINHO DO VALE;43;RIO GRANDE DO SUL;RS;-53,61956096;-27,20976279
4314506;PINHEIRO MACHADO;43;RIO GRANDE DO SUL;RS;-53,38461997;-31,58059267
4314555;PIRAPÓ;43;RIO GRANDE DO SUL;RS;-55,20030995;-28,04531584
4314605;PIRATINI;43;RIO GRANDE DO SUL;RS;-53,10473445;-31,44411247
4314704;PLANALTO;43;RIO GRANDE DO SUL;RS;-53,05888081;-27,33146388
4314753;POÇO DAS ANTAS;43;RIO GRANDE DO SUL;RS;-51,67089027;-29,45454648
4314779;PONTÃO;43;RIO GRANDE DO SUL;RS;-52,67539945;-28,06184084
4314787;PONTE PRETA;43;RIO GRANDE DO SUL;RS;-52,49023192;-27,65703997
4314803;PORTÃO;43;RIO GRANDE DO SUL;RS;-51,23014964;-29,6962586
4314902;PORTO ALEGRE;43;RIO GRANDE DO SUL;RS;-51,22866046;-30,03003677
4315008;PORTO LUCENA;43;RIO GRANDE DO SUL;RS;-55,01156205;-27,85137512
4315057;PORTO MAUÁ;43;RIO GRANDE DO SUL;RS;-54,67195189;-27,57863536
4315073;PORTO VERA CRUZ;43;RIO GRANDE DO SUL;RS;-54,89903182;-27,73437392
4315107;PORTO XAVIER;43;RIO GRANDE DO SUL;RS;-55,13956026;-27,90568985
4315131;POUSO NOVO;43;RIO GRANDE DO SUL;RS;-52,21086974;-29,16976125
4315149;PRESIDENTE LUCENA;43;RIO GRANDE DO SUL;RS;-51,1815997;-29,52612707
4315156;PROGRESSO;43;RIO GRANDE DO SUL;RS;-52,3017166;-29,24030868
4315172;PROTÁSIO ALVES;43;RIO GRANDE DO SUL;RS;-51,4736317;-28,75671283
4315206;PUTINGA;43;RIO GRANDE DO SUL;RS;-52,15991069;-28,99875565
4315305;QUARAÍ;43;RIO GRANDE DO SUL;RS;-56,45364704;-30,38286796
4315313;QUATRO IRMÃOS;43;RIO GRANDE DO SUL;RS;-52,4427686;-27,82119669
4315321;QUEVEDOS;43;RIO GRANDE DO SUL;RS;-54,07125472;-29,35192135
4315354;QUINZE DE NOVEMBRO;43;RIO GRANDE DO SUL;RS;-53,09672206;-28,74236135
4315404;REDENTORA;43;RIO GRANDE DO SUL;RS;-53,64193369;-27,66153988
4315453;RELVADO;43;RIO GRANDE DO SUL;RS;-52,07294855;-29,11227867
4315503;RESTINGA SECA;43;RIO GRANDE DO SUL;RS;-53,37056858;-29,81394854
4315552;RIO DOS ÍNDIOS;43;RIO GRANDE DO SUL;RS;-52,84005789;-27,2983976
4315602;RIO GRANDE;43;RIO GRANDE DO SUL;RS;-52,0867697;-32,05044579
4315701;RIO PARDO;43;RIO GRANDE DO SUL;RS;-52,37901825;-29,98562588
4315750;RIOZINHO;43;RIO GRANDE DO SUL;RS;-50,47381811;-29,64228601
4315800;ROCA SALES;43;RIO GRANDE DO SUL;RS;-51,86389176;-29,28507007
4315909;RODEIO BONITO;43;RIO GRANDE DO SUL;RS;-53,1685306;-27,47040344
4315958;ROLADOR;43;RIO GRANDE DO SUL;RS;-54,81942698;-28,25634422
4316006;ROLANTE;43;RIO GRANDE DO SUL;RS;-50,57344233;-29,64076289
4316105;RONDA ALTA;43;RIO GRANDE DO SUL;RS;-52,80653353;-27,78193135
4316204;RONDINHA;43;RIO GRANDE DO SUL;RS;-52,90616016;-27,83181597
4316303;ROQUE GONZALES;43;RIO GRANDE DO SUL;RS;-55,02918612;-28,13536699
4316402;ROSÁRIO DO SUL;43;RIO GRANDE DO SUL;RS;-54,94576086;-30,24403324
4316428;SAGRADA FAMÍLIA;43;RIO GRANDE DO SUL;RS;-53,13565172;-27,70673099
4316436;SALDANHA MARINHO;43;RIO GRANDE DO SUL;RS;-53,0941072;-28,40328617
4316451;SALTO DO JACUÍ;43;RIO GRANDE DO SUL;RS;-53,21330965;-29,08868125
4316477;SALVADOR DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-54,83774202;-28,12169745
4316501;SALVADOR DO SUL;43;RIO GRANDE DO SUL;RS;-51,50942146;-29,43973222
4316600;SANANDUVA;43;RIO GRANDE DO SUL;RS;-51,81350191;-27,94400651
4316709;SANTA BÁRBARA DO SUL;43;RIO GRANDE DO SUL;RS;-53,25052671;-28,36516682
4316733;SANTA CECÍLIA DO SUL;43;RIO GRANDE DO SUL;RS;-51,92667126;-28,1644511
4316758;SANTA CLARA DO SUL;43;RIO GRANDE DO SUL;RS;-52,08092582;-29,46359621
4316808;SANTA CRUZ DO SUL;43;RIO GRANDE DO SUL;RS;-52,42992859;-29,71976843
4316907;SANTA MARIA;43;RIO GRANDE DO SUL;RS;-53,80867539;-29,6855818
4316956;SANTA MARIA DO HERVAL;43;RIO GRANDE DO SUL;RS;-50,98725541;-29,50351554
4316972;SANTA MARGARIDA DO SUL;43;RIO GRANDE DO SUL;RS;-54,09095467;-30,34510345
4317004;SANTANA DA BOA VISTA;43;RIO GRANDE DO SUL;RS;-53,115875;-30,87470257
4317103;SANT'ANA DO LIVRAMENTO;43;RIO GRANDE DO SUL;RS;-55,53481427;-30,88938401
4317202;SANTA ROSA;43;RIO GRANDE DO SUL;RS;-54,4782241;-27,8667498
4317251;SANTA TEREZA;43;RIO GRANDE DO SUL;RS;-51,73434424;-29,17163444
4317301;SANTA VITÓRIA DO PALMAR;43;RIO GRANDE DO SUL;RS;-53,36700638;-33,51986003
4317400;SANTIAGO;43;RIO GRANDE DO SUL;RS;-54,86907585;-29,19146017
4317509;SANTO ÂNGELO;43;RIO GRANDE DO SUL;RS;-54,2641428;-28,30193787
4317558;SANTO ANTÔNIO DO PALMA;43;RIO GRANDE DO SUL;RS;-52,02463306;-28,4974451
4317608;SANTO ANTÔNIO DA PATRULHA;43;RIO GRANDE DO SUL;RS;-50,52098594;-29,83203402
4317707;SANTO ANTÔNIO DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-55,22455664;-28,50809698
4317756;SANTO ANTÔNIO DO PLANALTO;43;RIO GRANDE DO SUL;RS;-52,68372584;-28,39592891
4317806;SANTO AUGUSTO;43;RIO GRANDE DO SUL;RS;-53,7788496;-27,85349078
4317905;SANTO CRISTO;43;RIO GRANDE DO SUL;RS;-54,6687479;-27,81992973
4317954;SANTO EXPEDITO DO SUL;43;RIO GRANDE DO SUL;RS;-51,64357217;-27,90936942
4318002;SÃO BORJA;43;RIO GRANDE DO SUL;RS;-56,00102915;-28,66283753
4318051;SÃO DOMINGOS DO SUL;43;RIO GRANDE DO SUL;RS;-51,89318671;-28,53176313
4318101;SÃO FRANCISCO DE ASSIS;43;RIO GRANDE DO SUL;RS;-55,13238574;-29,55271591
4318200;SÃO FRANCISCO DE PAULA;43;RIO GRANDE DO SUL;RS;-50,58210811;-29,44409807
4318309;SÃO GABRIEL;43;RIO GRANDE DO SUL;RS;-54,32047786;-30,33676005
4318408;SÃO JERÔNIMO;43;RIO GRANDE DO SUL;RS;-51,7281775;-29,95943866
4318424;SÃO JOÃO DA URTIGA;43;RIO GRANDE DO SUL;RS;-51,82583855;-27,82668997
4318432;SÃO JOÃO DO POLÊSINE;43;RIO GRANDE DO SUL;RS;-53,44635043;-29,61467642
4318440;SÃO JORGE;43;RIO GRANDE DO SUL;RS;-51,70296859;-28,49808097
4318457;SÃO JOSÉ DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-53,11877527;-27,77818332
4318465;SÃO JOSÉ DO HERVAL;43;RIO GRANDE DO SUL;RS;-52,29301647;-29,04144702
4318481;SÃO JOSÉ DO HORTÊNCIO;43;RIO GRANDE DO SUL;RS;-51,24959756;-29,54004861
4318499;SÃO JOSÉ DO INHACORÁ;43;RIO GRANDE DO SUL;RS;-54,1335502;-27,72258457
4318507;SÃO JOSÉ DO NORTE;43;RIO GRANDE DO SUL;RS;-52,03420227;-32,02060911
4318606;SÃO JOSÉ DO OURO;43;RIO GRANDE DO SUL;RS;-51,59476768;-27,77125541
4318614;SÃO JOSÉ DO SUL;43;RIO GRANDE DO SUL;RS;-51,48638383;-29,54346952
4318622;SÃO JOSÉ DOS AUSENTES;43;RIO GRANDE DO SUL;RS;-50,06361294;-28,74990643
4318705;SÃO LEOPOLDO;43;RIO GRANDE DO SUL;RS;-51,14623456;-29,76586654
4318804;SÃO LOURENÇO DO SUL;43;RIO GRANDE DO SUL;RS;-51,97691524;-31,36402372
4318903;SÃO LUIZ GONZAGA;43;RIO GRANDE DO SUL;RS;-54,95965955;-28,40664695
4319000;SÃO MARCOS;43;RIO GRANDE DO SUL;RS;-51,06670694;-28,96984864
4319109;SÃO MARTINHO;43;RIO GRANDE DO SUL;RS;-53,96692272;-27,7089288
4319125;SÃO MARTINHO DA SERRA;43;RIO GRANDE DO SUL;RS;-53,85422563;-29,53485057
4319158;SÃO MIGUEL DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-54,56156309;-28,54953712
4319208;SÃO NICOLAU;43;RIO GRANDE DO SUL;RS;-55,26010023;-28,18215469
4319307;SÃO PAULO DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-54,93470834;-28,02048491
4319356;SÃO PEDRO DA SERRA;43;RIO GRANDE DO SUL;RS;-51,51432653;-29,42142984
4319364;SÃO PEDRO DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-53,24736898;-27,77130846
4319372;SÃO PEDRO DO BUTIÁ;43;RIO GRANDE DO SUL;RS;-54,88825595;-28,1243539
4319406;SÃO PEDRO DO SUL;43;RIO GRANDE DO SUL;RS;-54,17999129;-29,61753076
4319505;SÃO SEBASTIÃO DO CAÍ;43;RIO GRANDE DO SUL;RS;-51,37666482;-29,59208033
4319604;SÃO SEPÉ;43;RIO GRANDE DO SUL;RS;-53,56964413;-30,16741139
4319703;SÃO VALENTIM;43;RIO GRANDE DO SUL;RS;-52,52847894;-27,55431833
4319711;SÃO VALENTIM DO SUL;43;RIO GRANDE DO SUL;RS;-51,76967054;-29,05122753
4319737;SÃO VALÉRIO DO SUL;43;RIO GRANDE DO SUL;RS;-53,93552615;-27,78771817
4319752;SÃO VENDELINO;43;RIO GRANDE DO SUL;RS;-51,36865276;-29,37580996
4319802;SÃO VICENTE DO SUL;43;RIO GRANDE DO SUL;RS;-54,67600202;-29,69206083
4319901;SAPIRANGA;43;RIO GRANDE DO SUL;RS;-51,00362299;-29,63855412
4320008;SAPUCAIA DO SUL;43;RIO GRANDE DO SUL;RS;-51,15187472;-29,82486803
4320107;SARANDI;43;RIO GRANDE DO SUL;RS;-52,92546106;-27,94359518
4320206;SEBERI;43;RIO GRANDE DO SUL;RS;-53,4054673;-27,48041382
4320230;SEDE NOVA;43;RIO GRANDE DO SUL;RS;-53,95588472;-27,63116287
4320263;SEGREDO;43;RIO GRANDE DO SUL;RS;-52,98207364;-29,34261843
4320305;SELBACH;43;RIO GRANDE DO SUL;RS;-52,95652527;-28,62743381
4320321;SENADOR SALGADO FILHO;43;RIO GRANDE DO SUL;RS;-54,54540303;-28,0274895
4320354;SENTINELA DO SUL;43;RIO GRANDE DO SUL;RS;-51,57798177;-30,6133026
4320404;SERAFINA CORRÊA;43;RIO GRANDE DO SUL;RS;-51,93570861;-28,71079707
4320453;SÉRIO;43;RIO GRANDE DO SUL;RS;-52,26745583;-29,38676009
4320503;SERTÃO;43;RIO GRANDE DO SUL;RS;-52,25973786;-27,98077355
4320552;SERTÃO SANTANA;43;RIO GRANDE DO SUL;RS;-51,60424992;-30,46542789
4320578;SETE DE SETEMBRO;43;RIO GRANDE DO SUL;RS;-54,46368618;-28,13041632
4320602;SEVERIANO DE ALMEIDA;43;RIO GRANDE DO SUL;RS;-52,1206563;-27,43279298
4320651;SILVEIRA MARTINS;43;RIO GRANDE DO SUL;RS;-53,58523747;-29,64525006
4320677;SINIMBU;43;RIO GRANDE DO SUL;RS;-52,52163631;-29,52906816
4320701;SOBRADINHO;43;RIO GRANDE DO SUL;RS;-53,02516794;-29,41477313
4320800;SOLEDADE;43;RIO GRANDE DO SUL;RS;-52,50986617;-28,82773795
4320859;TABAÍ;43;RIO GRANDE DO SUL;RS;-51,72747512;-29,68777062
4320909;TAPEJARA;43;RIO GRANDE DO SUL;RS;-52,02213253;-28,08417106
4321006;TAPERA;43;RIO GRANDE DO SUL;RS;-52,87146717;-28,62495019
4321105;TAPES;43;RIO GRANDE DO SUL;RS;-51,39449871;-30,6731729
4321204;TAQUARA;43;RIO GRANDE DO SUL;RS;-50,78116862;-29,6505131
4321303;TAQUARI;43;RIO GRANDE DO SUL;RS;-51,86277648;-29,80280085
4321329;TAQUARUÇU DO SUL;43;RIO GRANDE DO SUL;RS;-53,46695196;-27,39803605
4321352;TAVARES;43;RIO GRANDE DO SUL;RS;-51,08884298;-31,28870266
4321402;TENENTE PORTELA;43;RIO GRANDE DO SUL;RS;-53,75726961;-27,37216692
4321436;TERRA DE AREIA;43;RIO GRANDE DO SUL;RS;-50,06724915;-29,57754857
4321451;TEUTÔNIA;43;RIO GRANDE DO SUL;RS;-51,81281687;-29,48891444
4321469;TIO HUGO;43;RIO GRANDE DO SUL;RS;-52,59304612;-28,58049602
4321477;TIRADENTES DO SUL;43;RIO GRANDE DO SUL;RS;-54,08539221;-27,39689888
4321493;TOROPI;43;RIO GRANDE DO SUL;RS;-54,228011;-29,4721417
4321501;TORRES;43;RIO GRANDE DO SUL;RS;-49,73040449;-29,33593061
4321600;TRAMANDAÍ;43;RIO GRANDE DO SUL;RS;-50,1303765;-29,98730195
4321626;TRAVESSEIRO;43;RIO GRANDE DO SUL;RS;-52,05777727;-29,29908581
4321634;TRÊS ARROIOS;43;RIO GRANDE DO SUL;RS;-52,14985207;-27,49951622
4321667;TRÊS CACHOEIRAS;43;RIO GRANDE DO SUL;RS;-49,91563928;-29,44588659
4321709;TRÊS COROAS;43;RIO GRANDE DO SUL;RS;-50,78312584;-29,51666098
4321808;TRÊS DE MAIO;43;RIO GRANDE DO SUL;RS;-54,23530221;-27,77966022
4321832;TRÊS FORQUILHAS;43;RIO GRANDE DO SUL;RS;-50,06431648;-29,53811055
4321857;TRÊS PALMEIRAS;43;RIO GRANDE DO SUL;RS;-52,84371435;-27,61752745
4321907;TRÊS PASSOS;43;RIO GRANDE DO SUL;RS;-53,92969896;-27,45615988
4321956;TRINDADE DO SUL;43;RIO GRANDE DO SUL;RS;-52,89223102;-27,51757593
4322004;TRIUNFO;43;RIO GRANDE DO SUL;RS;-51,71531284;-29,94520427
4322103;TUCUNDUVA;43;RIO GRANDE DO SUL;RS;-54,43312867;-27,65005993
4322152;TUNAS;43;RIO GRANDE DO SUL;RS;-52,95701311;-29,10643972
4322186;TUPANCI DO SUL;43;RIO GRANDE DO SUL;RS;-51,54053901;-27,92571147
4322202;TUPANCIRETÃ;43;RIO GRANDE DO SUL;RS;-53,84063006;-29,07747973
4322251;TUPANDI;43;RIO GRANDE DO SUL;RS;-51,41982543;-29,48791281
4322301;TUPARENDI;43;RIO GRANDE DO SUL;RS;-54,47850808;-27,75408893
4322327;TURUÇU;43;RIO GRANDE DO SUL;RS;-52,17141562;-31,41236586
4322343;UBIRETAMA;43;RIO GRANDE DO SUL;RS;-54,68451078;-28,04356477
4322350;UNIÃO DA SERRA;43;RIO GRANDE DO SUL;RS;-52,00041666;-28,77989857
4322376;UNISTALDA;43;RIO GRANDE DO SUL;RS;-55,15078052;-29,04748503
4322400;URUGUAIANA;43;RIO GRANDE DO SUL;RS;-57,08182491;-29,75982317
4322509;VACARIA;43;RIO GRANDE DO SUL;RS;-50,93659916;-28,5023544
4322525;VALE VERDE;43;RIO GRANDE DO SUL;RS;-52,1797223;-29,78257494
4322533;VALE DO SOL;43;RIO GRANDE DO SUL;RS;-52,6813545;-29,60882799
4322541;VALE REAL;43;RIO GRANDE DO SUL;RS;-51,25119656;-29,39228062
4322558;VANINI;43;RIO GRANDE DO SUL;RS;-51,8446582;-28,47622251
4322608;VENÂNCIO AIRES;43;RIO GRANDE DO SUL;RS;-52,19188024;-29,61165289
4322707;VERA CRUZ;43;RIO GRANDE DO SUL;RS;-52,50110341;-29,71985759
4322806;VERANÓPOLIS;43;RIO GRANDE DO SUL;RS;-51,5522869;-28,93395734
4322855;VESPASIANO CORREA;43;RIO GRANDE DO SUL;RS;-51,85946995;-29,06989436
4322905;VIADUTOS;43;RIO GRANDE DO SUL;RS;-52,02379875;-27,57095306
4323002;VIAMÃO;43;RIO GRANDE DO SUL;RS;-51,02482049;-30,08189684
4323101;VICENTE DUTRA;43;RIO GRANDE DO SUL;RS;-53,40212906;-27,16844504
4323200;VICTOR GRAEFF;43;RIO GRANDE DO SUL;RS;-52,74779179;-28,56018463
4323309;VILA FLORES;43;RIO GRANDE DO SUL;RS;-51,54958909;-28,86300013
4323358;VILA LÂNGARO;43;RIO GRANDE DO SUL;RS;-52,14690336;-28,1074052
4323408;VILA MARIA;43;RIO GRANDE DO SUL;RS;-52,1635379;-28,53331423
4323457;VILA NOVA DO SUL;43;RIO GRANDE DO SUL;RS;-53,87919648;-30,33395869
4323507;VISTA ALEGRE;43;RIO GRANDE DO SUL;RS;-53,49241047;-27,37008417
4323606;VISTA ALEGRE DO PRATA;43;RIO GRANDE DO SUL;RS;-51,7862084;-28,8094723
4323705;VISTA GAÚCHA;43;RIO GRANDE DO SUL;RS;-53,70131978;-27,28997838
4323754;VITÓRIA DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-54,49905489;-28,35238725
4323770;WESTFALIA;43;RIO GRANDE DO SUL;RS;-51,76615551;-29,42344955
4323804;XANGRI-LÁ;43;RIO GRANDE DO SUL;RS;-50,03908142;-29,80537819
5000203;ÁGUA CLARA;50;MATO GROSSO DO SUL;MS;-52,87511755;-20,44885076
5000252;ALCINÓPOLIS;50;MATO GROSSO DO SUL;MS;-53,70808963;-18,32503398
5000609;AMAMBAI;50;MATO GROSSO DO SUL;MS;-55,24382769;-23,10058224
5000708;ANASTÁCIO;50;MATO GROSSO DO SUL;MS;-55,8045706;-20,4823602
5000807;ANAURILÂNDIA;50;MATO GROSSO DO SUL;MS;-52,71816936;-22,18265027
5000856;ANGÉLICA;50;MATO GROSSO DO SUL;MS;-53,76973048;-22,15606252
5000906;ANTÔNIO JOÃO;50;MATO GROSSO DO SUL;MS;-55,94808151;-22,19468539
5001003;APARECIDA DO TABOADO;50;MATO GROSSO DO SUL;MS;-51,09763762;-20,08502151
5001102;AQUIDAUANA;50;MATO GROSSO DO SUL;MS;-55,79061609;-20,47465435
5001243;ARAL MOREIRA;50;MATO GROSSO DO SUL;MS;-55,63076145;-22,94788133
5001508;BANDEIRANTES;50;MATO GROSSO DO SUL;MS;-54,36319389;-19,9209203
5001904;BATAGUASSU;50;MATO GROSSO DO SUL;MS;-52,4254366;-21,71528844
5002001;BATAYPORÃ;50;MATO GROSSO DO SUL;MS;-53,27480699;-22,29587997
5002100;BELA VISTA;50;MATO GROSSO DO SUL;MS;-56,53131457;-22,11597618
5002159;BODOQUENA;50;MATO GROSSO DO SUL;MS;-56,6735673;-20,5548427
5002209;BONITO;50;MATO GROSSO DO SUL;MS;-56,49285862;-21,12434128
5002308;BRASILÂNDIA;50;MATO GROSSO DO SUL;MS;-52,03629679;-21,24711814
5002407;CAARAPÓ;50;MATO GROSSO DO SUL;MS;-54,8269701;-22,63658222
5002605;CAMAPUÃ;50;MATO GROSSO DO SUL;MS;-54,04330949;-19,5352598
5002704;CAMPO GRANDE;50;MATO GROSSO DO SUL;MS;-54,61574357;-20,45802999
5002803;CARACOL;50;MATO GROSSO DO SUL;MS;-57,02593876;-22,01273829
5002902;CASSILÂNDIA;50;MATO GROSSO DO SUL;MS;-51,73157689;-19,10940737
5002951;CHAPADÃO DO SUL;50;MATO GROSSO DO SUL;MS;-52,62635571;-18,79777312
5003108;CORGUINHO;50;MATO GROSSO DO SUL;MS;-54,830006;-19,83121802
5003157;CORONEL SAPUCAIA;50;MATO GROSSO DO SUL;MS;-55,54132769;-23,27644456
5003207;CORUMBÁ;50;MATO GROSSO DO SUL;MS;-57,64898546;-19,00637465
5003256;COSTA RICA;50;MATO GROSSO DO SUL;MS;-53,1330469;-18,54354839
5003306;COXIM;50;MATO GROSSO DO SUL;MS;-54,75805595;-18,50841054
5003454;DEODÁPOLIS;50;MATO GROSSO DO SUL;MS;-54,16118324;-22,27294914
5003488;DOIS IRMÃOS DO BURITI;50;MATO GROSSO DO SUL;MS;-55,28191449;-20,69231206
5003504;DOURADINA;50;MATO GROSSO DO SUL;MS;-54,60793067;-22,04553028
5003702;DOURADOS;50;MATO GROSSO DO SUL;MS;-54,81128912;-22,22723554
5003751;ELDORADO;50;MATO GROSSO DO SUL;MS;-54,28002825;-23,77405392
5003801;FÁTIMA DO SUL;50;MATO GROSSO DO SUL;MS;-54,51637599;-22,37542321
5003900;FIGUEIRÃO;50;MATO GROSSO DO SUL;MS;-53,64257332;-18,67544807
5004007;GLÓRIA DE DOURADOS;50;MATO GROSSO DO SUL;MS;-54,23462879;-22,41442453
5004106;GUIA LOPES DA LAGUNA;50;MATO GROSSO DO SUL;MS;-56,1081525;-21,45245914
5004304;IGUATEMI;50;MATO GROSSO DO SUL;MS;-54,55860109;-23,66190156
5004403;INOCÊNCIA;50;MATO GROSSO DO SUL;MS;-51,92767902;-19,72545797
5004502;ITAPORÃ;50;MATO GROSSO DO SUL;MS;-54,79565874;-22,08244756
5004601;ITAQUIRAÍ;50;MATO GROSSO DO SUL;MS;-54,1881983;-23,49066326
5004700;IVINHEMA;50;MATO GROSSO DO SUL;MS;-53,82697015;-22,30160356
5004809;JAPORÃ;50;MATO GROSSO DO SUL;MS;-54,40348474;-23,89406695
5004908;JARAGUARI;50;MATO GROSSO DO SUL;MS;-54,44068395;-20,10374039
5005004;JARDIM;50;MATO GROSSO DO SUL;MS;-56,14584458;-21,47960315
5005103;JATEÍ;50;MATO GROSSO DO SUL;MS;-54,30805438;-22,48168703
5005152;JUTI;50;MATO GROSSO DO SUL;MS;-54,60132283;-22,86247183
5005202;LADÁRIO;50;MATO GROSSO DO SUL;MS;-57,6024002;-19,00177567
5005251;LAGUNA CARAPÃ;50;MATO GROSSO DO SUL;MS;-55,15010773;-22,55058151
5005400;MARACAJU;50;MATO GROSSO DO SUL;MS;-55,15713957;-21,62361038
5005608;MIRANDA;50;MATO GROSSO DO SUL;MS;-56,39019829;-20,2393335
5005681;MUNDO NOVO;50;MATO GROSSO DO SUL;MS;-54,28166142;-23,93527362
5005707;NAVIRAÍ;50;MATO GROSSO DO SUL;MS;-54,19883617;-23,05999948
5005806;NIOAQUE;50;MATO GROSSO DO SUL;MS;-55,83388992;-21,15815231
5006002;NOVA ALVORADA DO SUL;50;MATO GROSSO DO SUL;MS;-54,3828036;-21,46663425
5006200;NOVA ANDRADINA;50;MATO GROSSO DO SUL;MS;-53,35157381;-22,24875931
5006259;NOVO HORIZONTE DO SUL;50;MATO GROSSO DO SUL;MS;-53,86088656;-22,65495311
5006309;PARANAÍBA;50;MATO GROSSO DO SUL;MS;-51,18870771;-19,67737173
5006358;PARANHOS;50;MATO GROSSO DO SUL;MS;-55,43303046;-23,89686966
5006408;PEDRO GOMES;50;MATO GROSSO DO SUL;MS;-54,55244583;-18,10185623
5006606;PONTA PORÃ;50;MATO GROSSO DO SUL;MS;-55,71085018;-22,48618708
5006903;PORTO MURTINHO;50;MATO GROSSO DO SUL;MS;-57,8884823;-21,70732456
5007109;RIBAS DO RIO PARDO;50;MATO GROSSO DO SUL;MS;-53,76167762;-20,44367553
5007208;RIO BRILHANTE;50;MATO GROSSO DO SUL;MS;-54,54224222;-21,80119526
5007307;RIO NEGRO;50;MATO GROSSO DO SUL;MS;-54,98750232;-19,44742911
5007406;RIO VERDE DE MATO GROSSO;50;MATO GROSSO DO SUL;MS;-54,84225369;-18,91658644
5007505;ROCHEDO;50;MATO GROSSO DO SUL;MS;-54,89277193;-19,96185961
5007554;SANTA RITA DO PARDO;50;MATO GROSSO DO SUL;MS;-52,82807143;-21,30537694
5007695;SÃO GABRIEL DO OESTE;50;MATO GROSSO DO SUL;MS;-54,56456909;-19,39552137
5007703;SETE QUEDAS;50;MATO GROSSO DO SUL;MS;-55,05331509;-23,98351325
5007802;SELVÍRIA;50;MATO GROSSO DO SUL;MS;-51,41893691;-20,36674259
5007901;SIDROLÂNDIA;50;MATO GROSSO DO SUL;MS;-54,96603014;-20,93105446
5007935;SONORA;50;MATO GROSSO DO SUL;MS;-54,75490622;-17,58135523
5007950;TACURU;50;MATO GROSSO DO SUL;MS;-55,02032052;-23,63474202
5007976;TAQUARUSSU;50;MATO GROSSO DO SUL;MS;-53,35191874;-22,48998706
5008008;TERENOS;50;MATO GROSSO DO SUL;MS;-54,86555663;-20,44230768
5008305;TRÊS LAGOAS;50;MATO GROSSO DO SUL;MS;-51,71000063;-20,78867916
5008404;VICENTINA;50;MATO GROSSO DO SUL;MS;-54,44212478;-22,40178756
5100102;ACORIZAL;51;MATO GROSSO;MT;-56,37155257;-15,19788998
5100201;ÁGUA BOA;51;MATO GROSSO;MT;-52,1589153;-14,0490868
5100250;ALTA FLORESTA;51;MATO GROSSO;MT;-56,09161044;-9,871722597
5100300;ALTO ARAGUAIA;51;MATO GROSSO;MT;-53,22026033;-17,31558994
5100359;ALTO BOA VISTA;51;MATO GROSSO;MT;-51,37932207;-11,67674516
5100409;ALTO GARÇAS;51;MATO GROSSO;MT;-53,52845412;-16,94672218
