codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;mediana;qtd_npu;num_dias
TJMG;JE;17289;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL CÍVEL DE BELO HORIZONTE - UNIDADE FRANCISCO SALES;MG;Grande_Porte;18182.69921875;Juizados Especiais Cíveis;GRANDE;Juizados civeis;Acervo Grande;2001;1;2001
TJMG;JE;17296;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL CÍVEL DE BELO HORIZONTE - UNIDADE FRANCISCO SALES;MG;Grande_Porte;18182.69921875;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;125;1;125
TJMG;JE;34853;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CAPELINHA DA COMARCA DE CAPELINHA;MG;Medio_Porte;5957.47021484;Criminal;GRANDE;Civel Pura;Acervo Médio;1860;1;1860
TJMG;JE;3676;Estadual;VARA ÚNICA DA COMARCA DE BONFINÓPOLIS DE MINAS;MG;Pequeno_Porte;16799.06054688;Civel;GRANDE;Geral;Acervo Médio;1934;1;1934
TJMG;JE;3676;Estadual;VARA ÚNICA DA COMARCA DE BONFINÓPOLIS DE MINAS;MG;Pequeno_Porte;16799.06054688;Criminal;GRANDE;Geral;Acervo Médio;2049;4;8672
TJMG;JE;3682;Estadual;VARA ÚNICA DA COMARCA DE BURITIS;MG;Pequeno_Porte;19099.7890625;Civel;GRANDE;Geral;Acervo Médio;2199;5;11087
TJMG;JE;3682;Estadual;VARA ÚNICA DA COMARCA DE BURITIS;MG;Pequeno_Porte;19099.7890625;Criminal;GRANDE;Geral;Acervo Médio;2040;3;6120
TJMG;JE;3682;Estadual;VARA ÚNICA DA COMARCA DE BURITIS;MG;Pequeno_Porte;19099.7890625;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Médio;2560;3;7293
TJMG;JE;3688;Estadual;VARA ÚNICA DA COMARCA DE CAMPINA VERDE;MG;Pequeno_Porte;11299.12011719;Civel;GRANDE;Geral;Acervo Médio;1994;3;6069
TJMG;JE;3688;Estadual;VARA ÚNICA DA COMARCA DE CAMPINA VERDE;MG;Pequeno_Porte;11299.12011719;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Médio;1939;1;1939
TJMG;JE;3694;Estadual;VARA ÚNICA DA COMARCA DE CAMPOS ALTOS;MG;Pequeno_Porte;13614.33007812;Civel;GRANDE;Geral;Acervo Médio;1820;1;1820
TJMG;JE;3694;Estadual;VARA ÚNICA DA COMARCA DE CAMPOS ALTOS;MG;Pequeno_Porte;13614.33007812;Criminal;GRANDE;Geral;Acervo Médio;2247;3;6594
TJMG;JE;3701;Estadual;VARA ÚNICA DA COMARCA DE CANÁPOLIS;MG;Pequeno_Porte;22144.76953125;Criminal;GRANDE;Geral;Acervo Grande;2019;8;16712
TJMG;JE;3710;Estadual;VARA ÚNICA DA COMARCA DE CAPINÓPOLIS;MG;Pequeno_Porte;13575.30957031;Civel;GRANDE;Geral;Acervo Médio;1881;4;7631
TJMG;JE;3710;Estadual;VARA ÚNICA DA COMARCA DE CAPINÓPOLIS;MG;Pequeno_Porte;13575.30957031;Criminal;GRANDE;Geral;Acervo Médio;1929;6;12113
TJMG;JE;3756;Estadual;VARA ÚNICA DA COMARCA DE CONQUISTA;MG;Pequeno_Porte;16304.21972656;Criminal;GRANDE;Geral;Acervo Médio;1896;1;1896
TJMG;JE;3761;Estadual;VARA ÚNICA DA COMARCA DE COROMANDEL;MG;Medio_Porte;16815.5703125;Criminal;GRANDE;Geral;Acervo Grande;2461;12;27339
TJMG;JE;3761;Estadual;VARA ÚNICA DA COMARCA DE COROMANDEL;MG;Medio_Porte;16815.5703125;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Grande;2236;5;11125
TJMG;JE;3808;Estadual;VARA ÚNICA DA COMARCA DE CARANDAÍ;MG;Pequeno_Porte;12321.05957031;Civel;GRANDE;Geral;Acervo Médio;1818;2;4375
TJMG;JE;3808;Estadual;VARA ÚNICA DA COMARCA DE CARANDAÍ;MG;Pequeno_Porte;12321.05957031;Criminal;GRANDE;Geral;Acervo Médio;2296;1;2296
TJMG;JE;3842;Estadual;VARA ÚNICA DA COMARCA DE CAXAMBU;MG;Pequeno_Porte;6985.25976562;Civel;GRANDE;Geral;Acervo Grande;2048;1;2048
TJMG;JE;3865;Estadual;VARA ÚNICA DA COMARCA DE CLÁUDIO;MG;Medio_Porte;10042.95996094;Civel;GRANDE;Geral;Acervo Grande;1872;5;9449
TJMG;JE;3883;Estadual;VARA ÚNICA DA COMARCA DE CONCEIÇÃO DO RIO VERDE;MG;Pequeno_Porte;8573.75976562;Civel;GRANDE;Geral;Acervo Médio;1959;2;4058
TJMG;JE;3883;Estadual;VARA ÚNICA DA COMARCA DE CONCEIÇÃO DO RIO VERDE;MG;Pequeno_Porte;8573.75976562;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Médio;1823;3;5881
TJMG;JE;3917;Estadual;VARA ÚNICA DA COMARCA DE CRISTINA;MG;Pequeno_Porte;7474.58984375;Civel;GRANDE;Civel Pura;Acervo Grande;2316;1;2316
TJMG;JE;3944;Estadual;VARA ÚNICA DA COMARCA DE BOM SUCESSO;MG;Pequeno_Porte;8739.51953125;Civel;GRANDE;Geral;Acervo Médio;2269;2;4562
TJMG;JE;3944;Estadual;VARA ÚNICA DA COMARCA DE BOM SUCESSO;MG;Pequeno_Porte;8739.51953125;Criminal;GRANDE;Geral;Acervo Médio;2319;1;2319
TJMG;JE;3977;Estadual;VARA ÚNICA DA COMARCA DE BUENO BRANDÃO;MG;Pequeno_Porte;8520.36035156;Civel;GRANDE;Geral;Acervo Médio;1977;3;5765
TJMG;JE;3977;Estadual;VARA ÚNICA DA COMARCA DE BUENO BRANDÃO;MG;Pequeno_Porte;8520.36035156;Criminal;GRANDE;Geral;Acervo Médio;2092;1;2092
TJMG;JE;40011;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE BETIM;MG;Grande_Porte;57009.26953125;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;129;1;129
TJMG;JE;40024;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE BOM DESPACHO DA COMARCA DE BOM DESPACHO;MG;Medio_Porte;11278.66015625;Criminal;GRANDE;Civel Pura;Acervo Médio;1895;6;9085
TJMG;JE;40063;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CAMBUÍ DA COMARCA DE CAMBUÍ;MG;Medio_Porte;12386.33007812;Civel;GRANDE;Civel Pura;Acervo Médio;1860;4;7746
TJMG;JE;40102;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CARMO DO PARANAÍBA DA COMARCA DE CARMO DO PARANAÍBA;MG;Medio_Porte;10921.37988281;Civel;GRANDE;Civel Pura;Acervo Grande;1893;4;7580
TJMG;JE;40102;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CARMO DO PARANAÍBA DA COMARCA DE CARMO DO PARANAÍBA;MG;Medio_Porte;10921.37988281;Criminal;GRANDE;Civel Pura;Acervo Grande;1925;12;24366
TJMG;JE;40102;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CARMO DO PARANAÍBA DA COMARCA DE CARMO DO PARANAÍBA;MG;Medio_Porte;10921.37988281;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;1875;1;1875
TJMG;JE;40132;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CONGONHAS DA COMARCA DE CONGONHAS;MG;Medio_Porte;18056.34960938;Civel;GRANDE;Juizados civeis;Acervo Grande;1842;2;3914
TJMG;JE;40132;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CONGONHAS DA COMARCA DE CONGONHAS;MG;Medio_Porte;18056.34960938;Criminal;GRANDE;Juizados civeis;Acervo Grande;2008;1;2008
TJMG;JE;40132;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CONGONHAS DA COMARCA DE CONGONHAS;MG;Medio_Porte;18056.34960938;Juizados Especiais Cíveis;GRANDE;Juizados civeis;Acervo Grande;2309;65;150022
TJMG;JE;4022;Estadual;VARA ÚNICA DA COMARCA DE CAMANDUCAIA;MG;Pequeno_Porte;10801.48046875;Criminal;GRANDE;Geral;Acervo Grande;128;1;128
TJMG;JE;40326;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE JOÃO PINHEIRO DA COMARCA DE JOÃO PINHEIRO;MG;Medio_Porte;11409.87011719;Criminal;GRANDE;Civel Pura;Acervo Médio;120;2;240
TJMG;JE;4056;Estadual;VARA ÚNICA DA COMARCA DE CAMPESTRE;MG;Pequeno_Porte;9300.48046875;Civel;GRANDE;Geral;Acervo Médio;2214;1;2214
TJMG;JE;4078;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CAMPO BELO;MG;Medio_Porte;7444.68994141;Criminal;GRANDE;Civel Pura;Acervo Grande;2288;8;17915
TJMG;JE;4078;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CAMPO BELO;MG;Medio_Porte;7444.68994141;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;118;1;118
TJMG;JE;4083;Estadual;VARA ÚNICA DA COMARCA DE CAMPOS GERAIS;MG;Medio_Porte;8617.5703125;Civel;GRANDE;Geral;Acervo Grande;2422;4;9199
TJMG;JE;4083;Estadual;VARA ÚNICA DA COMARCA DE CAMPOS GERAIS;MG;Medio_Porte;8617.5703125;Criminal;GRANDE;Geral;Acervo Grande;1917;4;8823
TJMG;JE;4083;Estadual;VARA ÚNICA DA COMARCA DE CAMPOS GERAIS;MG;Medio_Porte;8617.5703125;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Grande;1951;2;4199
TJMG;JE;4097;Estadual;UNIDADE JURISDICIONAL ÚNICA  DO JUIZADO ESPECIAL DE FORMIGA;MG;Medio_Porte;10409.20019531;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Médio;123;1;123
TJMG;JE;4102;Estadual;VARA ÚNICA DA COMARCA DE CORINTO;MG;Pequeno_Porte;6389.85986328;Civel;GRANDE;Geral;Acervo Grande;2558;2;5116
TJMG;JE;4102;Estadual;VARA ÚNICA DA COMARCA DE CORINTO;MG;Pequeno_Porte;6389.85986328;Criminal;GRANDE;Geral;Acervo Grande;2292;8;18015
TJMG;JE;4125;Estadual;VARA ÚNICA DA COMARCA DE GUARANÉSIA;MG;Pequeno_Porte;11833.5;Civel;GRANDE;Geral;Acervo Médio;120;1;120
TJMG;JE;4126;Estadual;VARA ÚNICA DA COMARCA DE CARMO DO RIO CLARO;MG;Pequeno_Porte;10110.40039062;Civel;GRANDE;Geral;Acervo Grande;1980;11;22020
TJMG;JE;4126;Estadual;VARA ÚNICA DA COMARCA DE CARMO DO RIO CLARO;MG;Pequeno_Porte;10110.40039062;Criminal;GRANDE;Geral;Acervo Grande;1849;1;1849
TJMG;JE;4126;Estadual;VARA ÚNICA DA COMARCA DE CARMO DO RIO CLARO;MG;Pequeno_Porte;10110.40039062;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Grande;2119;4;8630
TJMG;JE;4223;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE PATOS DE MINAS;MG;Grande_Porte;12405.62988281;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;118;1;118
TJMG;JE;4285;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE UNAÍ;MG;Medio_Porte;16776.38085938;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Médio;115;2;234
TJMG;JE;4295;Estadual;VARA ÚNICA DA COMARCA DE ESPINOSA;MG;Medio_Porte;4194.35009766;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Médio;125;1;125
TJMG;JE;4334;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARANGOLA;MG;Medio_Porte;7136.91015625;Civel;GRANDE;Civel Pura;Acervo Grande;2191;19;41600
TJMG;JE;4334;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARANGOLA;MG;Medio_Porte;7136.91015625;Criminal;GRANDE;Civel Pura;Acervo Grande;2298;1;2298
TJMG;JE;4376;Estadual;VARA ÚNICA DA COMARCA DE ITAMONTE;MG;Pequeno_Porte;17976.99023438;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Médio;131;1;131
TJMG;JE;5293;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE GOVERNADOR VALADARES;MG;Grande_Porte;10809.3203125;Criminal;GRANDE;Civel Pura;Acervo Grande;2303;13;29972
TJMG;JE;5293;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE GOVERNADOR VALADARES;MG;Grande_Porte;10809.3203125;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;126;2;252
TJMG;JE;5378;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARATINGA;MG;Medio_Porte;8006.74023438;Civel;GRANDE;Civel Pura;Acervo Grande;2085;11;22895
TJMG;JE;5378;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARATINGA;MG;Medio_Porte;8006.74023438;Criminal;GRANDE;Civel Pura;Acervo Grande;1987;3;5925
TJMG;JE;5378;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARATINGA;MG;Medio_Porte;8006.74023438;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;2175;1;2175
TJMG;JE;5385;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CONSELHEIRO LAFAIETE;MG;Grande_Porte;7825.74023438;Civel;GRANDE;Civel Pura;Acervo Grande;1964;14;28064
TJMG;JE;5385;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CONSELHEIRO LAFAIETE;MG;Grande_Porte;7825.74023438;Criminal;GRANDE;Civel Pura;Acervo Grande;2286;6;13436
TJMG;JE;5385;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CONSELHEIRO LAFAIETE;MG;Grande_Porte;7825.74023438;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;1981;7;14016
TJMG;JE;5459;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE CONTAGEM;MG;Grande_Porte;24641.23046875;Civel;GRANDE;Civel Pura;Acervo Grande;2065;10;21982
TJMG;JE;5459;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE CONTAGEM;MG;Grande_Porte;24641.23046875;Criminal;GRANDE;Civel Pura;Acervo Grande;2286;3;6851
TJMG;JE;5459;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE CONTAGEM;MG;Grande_Porte;24641.23046875;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;2293;5;11369
TJMG;JE;5564;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE DIVINÓPOLIS;MG;Grande_Porte;13048.62011719;Civel;GRANDE;Civel Pura;Acervo Grande;127;1;127
TJMG;JE;5564;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE DIVINÓPOLIS;MG;Grande_Porte;13048.62011719;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;118;1;118
TJMG;JE;5620;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE UBERABA;MG;Grande_Porte;21904.69921875;Civel;GRANDE;Civel Pura;Acervo Grande;118;2;240
TJMG;JE;5632;Estadual;VARA ÚNICA DA COMARCA DE SERRO;MG;Pequeno_Porte;5217.18994141;Civel;GRANDE;Geral;Acervo Médio;118;1;118
TJMG;JE;5632;Estadual;VARA ÚNICA DA COMARCA DE SERRO;MG;Pequeno_Porte;5217.18994141;Criminal;GRANDE;Geral;Acervo Médio;123;1;123
TJMG;JE;5691;Estadual;VARA ÚNICA DA COMARCA DE SANTA RITA DE CALDAS;MG;Pequeno_Porte;10923.41992188;Civel;GRANDE;Geral;Acervo Médio;120;1;120
TJMG;JE;5727;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CORONEL FABRICIANO;MG;Grande_Porte;6893.79980469;Civel;GRANDE;Civel Pura;Acervo Médio;2072;7;10634
TJMG;JE;5727;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CORONEL FABRICIANO;MG;Grande_Porte;6893.79980469;Criminal;GRANDE;Civel Pura;Acervo Médio;2112;3;6094
TJMG;JE;5727;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CORONEL FABRICIANO;MG;Grande_Porte;6893.79980469;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Médio;2100;4;7066
TJMG;JE;5817;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE IPATINGA;MG;Grande_Porte;23145.83984375;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;119;4;490
TJMG;JE;6138;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE JUIZ DE FORA;MG;Grande_Porte;14093.50976562;Civel;GRANDE;Civel Pura;Acervo Grande;2170;1;2170
TJMG;JE;6138;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE JUIZ DE FORA;MG;Grande_Porte;14093.50976562;Criminal;GRANDE;Civel Pura;Acervo Grande;1869;3;5602
TJMG;JE;6138;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE JUIZ DE FORA;MG;Grande_Porte;14093.50976562;Juizados Especiais Cíveis;GRANDE;Civel Pura;Acervo Grande;2283;1;2283
TJMG;JE;78364;Estadual;ª UNIDADE JURISDICIONAL DA FAZENDA PÚBLICA DO JUIZADO ESPECIAL CÍVEL DA FAZENDA PÚBLICA DA COMARCA DE BELO HORIZONTE;MG;Grande_Porte;18182.69921875;Juizados Especiais Cíveis;GRANDE;Fazenda;Acervo Médio;119;2;246
TJMSP;G1;17970;Militar;ª AUDITORIA MILITAR;SP;Grande_Porte;35271.9296875;Civel;;Civel Pura;Acervo Grande;744;132;112232
TJMSP;G1;17970;Militar;ª AUDITORIA MILITAR;SP;Grande_Porte;35271.9296875;Família;;Civel Pura;Acervo Grande;453;5;3367
TJMSP;G1;29005;Militar;ª AUDITORIA MILITAR;SP;Grande_Porte;35271.9296875;Civel;;Civel Pura;Acervo Grande;654;105;77935
TJMSP;G1;29005;Militar;ª AUDITORIA MILITAR;SP;Grande_Porte;35271.9296875;Família;;Civel Pura;Acervo Grande;429;4;2122
TJMSP;G2;29007;Militar;GABINETE DO JUIZ AVIVALDI NOGUEIRA JÚNIOR;SP;Grande_Porte;35271.9296875;Civel;;Militar;Acervo Grande;255;4;1457
TJMSP;G2;29007;Militar;GABINETE DO JUIZ AVIVALDI NOGUEIRA JÚNIOR;SP;Grande_Porte;35271.9296875;Criminal;;Militar;Acervo Grande;118;2;267
TJMSP;G2;29007;Militar;GABINETE DO JUIZ AVIVALDI NOGUEIRA JÚNIOR;SP;Grande_Porte;35271.9296875;Militar;;Militar;Acervo Grande;467;10;5206
TJMSP;G2;29008;Militar;GABINETE DO JUIZ PAULO PRAZAK;SP;Grande_Porte;35271.9296875;Civel;;Militar;Acervo Grande;228;5;2268
TJMSP;G2;29008;Militar;GABINETE DO JUIZ PAULO PRAZAK;SP;Grande_Porte;35271.9296875;Família;;Militar;Acervo Grande;155;1;155
TJMSP;G2;29008;Militar;GABINETE DO JUIZ PAULO PRAZAK;SP;Grande_Porte;35271.9296875;Militar;;Militar;Acervo Grande;434;11;5538
TJMSP;G2;29009;Militar;GABINETE DO JUIZ FERNANDO PEREIRA;SP;Grande_Porte;35271.9296875;Civel;;Militar;Acervo Grande;215;6;2444
TJMSP;G2;29009;Militar;GABINETE DO JUIZ FERNANDO PEREIRA;SP;Grande_Porte;35271.9296875;Militar;;Militar;Acervo Grande;370;10;5002
TJMSP;G2;29011;Militar;GABINETE DO JUIZ ORLANDO EDUARDO GERALDI;SP;Grande_Porte;35271.9296875;Civel;;Militar;Acervo Médio;202;7;1835
TJMSP;G2;29011;Militar;GABINETE DO JUIZ ORLANDO EDUARDO GERALDI;SP;Grande_Porte;35271.9296875;Militar;;Militar;Acervo Médio;459;8;4357
TJMSP;G2;29012;Militar;GABINETE DO JUIZ PAULO ADIB CASSEB;SP;Grande_Porte;35271.9296875;Civel;;Militar;Acervo Médio;230;2;903
TJMSP;G2;29012;Militar;GABINETE DO JUIZ PAULO ADIB CASSEB;SP;Grande_Porte;35271.9296875;Criminal;;Militar;Acervo Médio;134;2;269
TJMSP;G2;29012;Militar;GABINETE DO JUIZ PAULO ADIB CASSEB;SP;Grande_Porte;35271.9296875;Militar;;Militar;Acervo Médio;426;16;7375
TJMT;G1;11234;Estadual;CUIABÁ - OITAVA VARA CÍVEL;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;2134;1;2134
TJMT;G1;11740;Estadual;MIRASSOL D OESTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Medio_Porte;11783.91992188;Civel;MÉDIO;Execucao fiscal;Acervo Grande;2095;1;2095
TJMT;G1;11740;Estadual;MIRASSOL D OESTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Medio_Porte;11783.91992188;Sucessões;MÉDIO;Execucao fiscal;Acervo Grande;1818;1;1818
TJMT;G1;16501;Estadual;ÁGUA BOA - TERCEIRA VARA CRIMINAL;MT;Pequeno_Porte;18144.7109375;Criminal;MÉDIO;Criminal Pura;Acervo Médio;1862;6;9714
TJMT;G1;18001;Estadual;LUCAS DO RIO VERDE - SEXTA VARA CÍVEL;MT;Medio_Porte;53933.37109375;Civel;MÉDIO;Civel Pura;Acervo Grande;2486;11;26968
TJMT;G1;18344;Estadual;PORTO ALEGRE DO NORTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;8916.80957031;Civel;MÉDIO;Trabalho;Acervo Médio;2073;4;6974
TJMT;G1;18344;Estadual;PORTO ALEGRE DO NORTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;8916.80957031;Criminal;MÉDIO;Trabalho;Acervo Médio;2219;18;40658
TJMT;G1;18344;Estadual;PORTO ALEGRE DO NORTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;8916.80957031;Execução Fiscal;MÉDIO;Trabalho;Acervo Médio;2545;1;2545
TJMT;G1;18345;Estadual;PORTO ALEGRE DO NORTE - SEGUNDA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;8916.80957031;Civel;MÉDIO;Trabalho;Acervo Médio;2018;1;2018
TJMT;G1;18345;Estadual;PORTO ALEGRE DO NORTE - SEGUNDA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;8916.80957031;Criminal;MÉDIO;Trabalho;Acervo Médio;2357;6;13810
TJMT;G1;18345;Estadual;PORTO ALEGRE DO NORTE - SEGUNDA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;8916.80957031;Família;MÉDIO;Trabalho;Acervo Médio;1870;1;1870
TJMT;G1;18392;Estadual;CUIABÁ - VARA ESPECIALIZADA DE EXECUTIVO FISCAL;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Execucao fiscal;Acervo Grande;166;1;166
TJMT;G1;18392;Estadual;CUIABÁ - VARA ESPECIALIZADA DE EXECUTIVO FISCAL;MT;Grande_Porte;17830.5390625;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;2566;2;5132
TJMT;G1;48402;Estadual;ARENÁPOLIS - DIRETORIA DO FÓRUM;MT;Pequeno_Porte;8205.62988281;Civel;MÉDIO;Criminal Pura;Acervo Médio;152;2;304
TJMT;G1;48402;Estadual;ARENÁPOLIS - DIRETORIA DO FÓRUM;MT;Pequeno_Porte;8205.62988281;Criminal;MÉDIO;Criminal Pura;Acervo Médio;137;7;977
TJMT;G1;48415;Estadual;CAMPO VERDE - TERCEIRA VARA CRIMINAL E CÍVEL;MT;Medio_Porte;40939.171875;Criminal;MÉDIO;Criminal Pura;Acervo Médio;1791;23;25853
TJMT;G1;48435;Estadual;CUIABÁ - DIRETORIA DO FÓRUM;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Geral;Acervo Grande;133;35;4742
TJMT;G1;48493;Estadual;PORTO ALEGRE DO NORTE - DIRETORIA DO FÓRUM;MT;Pequeno_Porte;8916.80957031;Civel;MÉDIO;Geral;Acervo Médio;2029;1;2029
TJMT;G1;48493;Estadual;PORTO ALEGRE DO NORTE - DIRETORIA DO FÓRUM;MT;Pequeno_Porte;8916.80957031;Família;MÉDIO;Geral;Acervo Médio;2362;2;4724
TJMT;G1;48509;Estadual;RONDONÓPOLIS - DIRETORIA DO FÓRUM;MT;Grande_Porte;26730.5703125;Civel;MÉDIO;Civel Pura;Acervo Grande;139;29;4093
TJMT;G1;48523;Estadual;SINOP - DIRETORIA DO FÓRUM;MT;Grande_Porte;15899.58007812;Civel;MÉDIO;Geral;Acervo Médio;118;8;1084
TJMT;G1;48523;Estadual;SINOP - DIRETORIA DO FÓRUM;MT;Grande_Porte;15899.58007812;Execução Fiscal;MÉDIO;Geral;Acervo Médio;167;57;9268
TJMT;G1;48523;Estadual;SINOP - DIRETORIA DO FÓRUM;MT;Grande_Porte;15899.58007812;Fazenda;MÉDIO;Geral;Acervo Médio;126;2;252
TJMT;G1;6295;Estadual;CUIABÁ - SEXTA VARA CÍVEL;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;196;1;196
TJMT;G1;6298;Estadual;CUIABÁ - SÉTIMA VARA CÍVEL;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Trabalho;Acervo Grande;1841;2;3683
TJMT;G1;6315;Estadual;CUIABÁ - TERCEIRA VARA CÍVEL;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;1873;4;6033
TJMT;G1;6317;Estadual;CUIABÁ - PRIMEIRA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;1993;3;5790
TJMT;G1;6319;Estadual;CUIABÁ - SEGUNDA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;197;3;2380
TJMT;G1;6322;Estadual;CUIABÁ - TERCEIRA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;1974;1;1974
TJMT;G1;6325;Estadual;CUIABÁ - QUARTA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;136;1;136
TJMT;G1;6341;Estadual;CUIABÁ - PRIMEIRA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;2281;2;4674
TJMT;G1;6342;Estadual;CUIABÁ - SEGUNDA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;17830.5390625;Civel;MÉDIO;Civel Pura;Acervo Grande;2279;2;4662
