codtribunal;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu)
TJSE;18156;ITABI;Estadual;SE;Cível;PEQUENO;Mista;Acervo Médio;Acervo Médio;2108;46
TJSE;18157;NOSSA SENHORA DE LOURDES;Estadual;SE;Cível;PEQUENO;Mista;Acervo Médio;Acervo Médio;1794;62
TJSE;18158;SALGADO;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2370;24
TJSE;18158;SALGADO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2288;47
TJSE;18159;PIRAMBU;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;2020;48
TJSE;18160;AREIA BRANCA;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;2143;23
TJSE;18173;0 MOITA BONITA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;1920;62
TJSE;18179;INDIAROBA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;2019;54
TJSE;18370;MALHADOR;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;1874;28
TJSE;18412;MOITA BONITA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;1920;62
TJSE;27836;TURMA RECURSAL DO ESTADO DE SERGIPE;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;123;28
TJSE;27842;GABINETE DES. CEZÁRIO SIQUEIRA NETO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;136;38
TJSE;27843;GABINETE DES. LUIZ ANTÔNIO ARAÚJO MENDONÇA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;123;21
TJSE;27844;GABINETE DES. ROBERTO EUGÊNIO DA FONSECA PORTO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;124;26
TJSE;27847;GABINETE DES. RICARDO MÚCIO SANTANA DE ABREU LIMA;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;133;35
TJSE;27848;GABINETE DES. JOSÉ DOS ANJOS;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;120;26
TJSE;27850;GABINETE DESA. IOLANDA SANTOS GUIMARÃES;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;126;23
TJSE;27851;GABINETE DES. ALBERTO ROMEU GOUVEIA LEITE;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;129;22
TJSE;8327;1 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2347;88
TJSE;8328;3 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2083;216
TJSE;8329;4 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1937;111
TJSE;8332;7 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1960;139
TJSE;8333;8 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2055;132
TJSE;8334;9 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1872;98
TJSE;8335;10 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2093;133
TJSE;8336;11 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2025;113
TJSE;8337;12 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2040;275
TJSE;8338;13 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2059;63
TJSE;8339;14 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Grande;Acervo Grande;2051;88
TJSE;8340;15 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1935;134
TJSE;8343;18 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2016;248
TJSE;8345;20 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2269;581
TJSE;8349;1 ª VARA CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;2144;36
TJSE;8355;2 ª VARA CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;1950;34
TJSE;8358;3 ª VARA CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;2233;24
TJSE;8359;4 ª VARA CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;2125;33
TJSE;8361;1 ª VARA CÍVEL DE ESTÂNCIA;Estadual;SE;Cível;PEQUENO;Cível;Acervo Grande;Acervo Grande;1988;35
TJSE;8365;7 ª VARA CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;2155;65
TJSE;8366;2 ª VARA CIVEL DE ESTÂNCIA;Estadual;SE;Cível;PEQUENO;Cível;Acervo Grande;Acervo Grande;2065;46
TJSE;8368;9 ª VARA CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;2237;35
TJSE;8370;VARA CRIMINAL DE ESTÂNCIA;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;1886;53
TJSE;8373;JUIZADO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;1780;23
TJSE;8374;1 º JUIZADO ESPECIAL CIVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Grande;Acervo Grande;2489;45
TJSE;8375;ARAUÁ;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;2143;31
TJSE;8376;2 º JUIZADO ESPECIAL CIVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Grande;Acervo Grande;1976;22
TJSE;8379;5 º JUIZADO ESPECIAL CIVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Grande;Acervo Grande;2269;36
TJSE;8382;JUIZADO ESPECIAL CRIMINAL DE ARACAJU;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;1633;27
TJSE;8384;BOQUIM;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1988;33
TJSE;8384;BOQUIM;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1888;40
TJSE;8388;CRISTINÁPOLIS;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2128;49
TJSE;8388;CRISTINÁPOLIS;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2074;178
TJSE;8391;UMBAÚBA;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1891;29
TJSE;8391;UMBAÚBA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1848;98
TJSE;8398;ITABAIANINHA;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1861;40
TJSE;8398;ITABAIANINHA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1890;159
TJSE;8404;1 ª VARA CÍVEL E CRIMINAL DE TOBIAS BARRETO;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2445;37
TJSE;8404;1 ª VARA CÍVEL E CRIMINAL DE TOBIAS BARRETO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2093;86
TJSE;8417;1 ª VARA CIVEL DE ITABAIANA;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2016;80
TJSE;8423;2 ª VARA CIVEL DE ITABAIANA;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2094;42
TJSE;8433;1 ª VARA CRIMINAL DE ITABAIANA;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;1918;35
TJSE;8457;CAPELA;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;2256;21
TJSE;8457;CAPELA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;2186;44
TJSE;8478;1 ª Vara Cível e Criminal da Comarca de Nossa Senhora das Dores;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2147;85
TJSE;8489;1 ª VARA CIVEL DE LAGARTO;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1903;48
TJSE;8500;24 ª VARA CÍVEL DE ARACAJU;Estadual;SE;Cível;PEQUENO;Cível;Acervo Médio;Acervo Médio;2465;25
TJSE;8506;VARA CRIMINAL DE LAGARTO;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Inadministrável;Acervo Grande;2061;127
TJSE;8514;JUIZADO ESPECIAL CÍVEL E CRIMINAL DE LAGARTO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2358;41
TJSE;8521;1 ª VARA CÍVEL E CRIMINAL DE PROPRIÁ;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2179;58
TJSE;8521;1 ª VARA CÍVEL E CRIMINAL DE PROPRIÁ;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2035;44
TJSE;8523;1 ª Vara da Comarca de Barra dos Coqueiros;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1954;24
TJSE;8523;1 ª Vara da Comarca de Barra dos Coqueiros;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1859;41
TJSE;8528;MARUIM;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;1932;42
TJSE;8528;MARUIM;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;2008;46
TJSE;8529;2 ª VARA CÍVEL E CRIMINAL DE PROPRIÁ;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2255;51
TJSE;8529;2 ª VARA CÍVEL E CRIMINAL DE PROPRIÁ;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1958;46
TJSE;8557;1 ª VARA CÍVEL E CRIMINAL DE LARANJEIRAS;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2147;30
TJSE;8557;1 ª VARA CÍVEL E CRIMINAL DE LARANJEIRAS;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1684;342
TJSE;8565;AQUIDABÃ;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1951;54
TJSE;8573;CARMÓPOLIS;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1737;41
TJSE;8577;1 ª VARA CIVEL DE SOCORRO;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2135;40
TJSE;8579;JAPARATUBA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2131;29
TJSE;8582;1 ª VARA CRIMINAL DE SOCORRO;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;2112;32
TJSE;8588;1 ª Cível e Criminal de Neópolis;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1852;24
TJSE;8588;1 ª Cível e Criminal de Neópolis;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1913;53
TJSE;8595;PACATUBA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Médio;Acervo Médio;2281;26
TJSE;8598;2 ª VARA CÍVEL DE SOCORRO;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;2331;29
TJSE;8603;2 ª VARA CRIMINAL DE SOCORRO;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;2141;71
TJSE;8609;CARIRA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1841;43
TJSE;8618;FREI PAULO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;1869;50
TJSE;8621;1 ª VARA CÍVEL DE SÃO CRISTÓVÃO;Estadual;SE;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1975;201
TJSE;8629;POÇO VERDE;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2144;34
TJSE;8630;VARA CRIMINAL DE SÃO CRISTÓVÃO;Estadual;SE;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;2190;78
TJSE;8635;JUIZADO ESPECIAL CÍVEL E CRIMINAL DE SÃO CRISTÓVÃO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1859;34
TJSE;8638;RIBEIRÓPOLIS;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;1985;32
TJSE;8638;RIBEIRÓPOLIS;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;1916;69
TJSE;8643;1 ª VARA CÍVEL E CRIMINAL DE SIMÃO DIAS;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2252;83
TJSE;8643;1 ª VARA CÍVEL E CRIMINAL DE SIMÃO DIAS;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1900;246
TJSE;8653;CANINDÉ DE SÃO FRANCISCO;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2204;38
TJSE;8653;CANINDÉ DE SÃO FRANCISCO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2017;63
TJSE;8659;GARARU;Estadual;SE;Cível;PEQUENO;Mista;Acervo Grande;Acervo Grande;1876;100
TJSE;8663;1 ª VARA CÍVEL E CRIMINAL DE NOSSA SENHORA DA GLÓRIA;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2036;34
TJSE;8663;1 ª VARA CÍVEL E CRIMINAL DE NOSSA SENHORA DA GLÓRIA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1978;125
TJSE;8673;POÇO REDONDO;Estadual;SE;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1835;35
TJSE;8673;POÇO REDONDO;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1824;81
TJSE;8678;PORTO DA FOLHA;Estadual;SE;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;2100;39
TJTO;13711;Juizo da Vara de Combate a Violência Domestica Contra a Mulher de Palmas;Estadual;TO;Criminal;PEQUENO;Criminal;Acervo Médio;Acervo Médio;1093;45
TJTO;4277;Juizo da 1ª Vara da Fazenda e Registros Públicos de Araguaína;Estadual;TO;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1668;33
TJTO;5171;Juizo da 1ª Vara da Fazenda e Registros Públicos de Gurupi;Estadual;TO;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1235;81
TJTO;5185;Juizo da 2ª Vara Criminal de Palmas;Estadual;TO;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;1462;21
TJTO;5196;Juizo da 4ª Vara Criminal de Palmas;Estadual;TO;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;1612;224
TJTO;5198;Juízo da 5ª Vara Civel de Palmas;Estadual;TO;Cível;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1673;24
TJTO;5222;Juízo da 1ª Vara Criminal de Paraíso do Tocantins;Estadual;TO;Criminal;PEQUENO;Criminal;Acervo Grande;Acervo Grande;1243;21
TJTO;5278;Juízo da 1ª Vara Cível de Porto Nacional;Estadual;TO;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1331;130
TJTO;5287;Juízo da 2ª Vara Cível de Porto Nacional;Estadual;TO;Cível;PEQUENO;Cível;Acervo Inadministrável;Acervo Grande;1450;152
TJTO;5465;Juízo da 2ª Escrivania de Augustinópolis;Estadual;TO;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1076;22
TJTO;5509;Juízo da 1ª Escrivania Criminal de Miranorte;Estadual;TO;Criminal;PEQUENO;Mista;Acervo Inadministrável;Acervo Grande;1373;33
TJTO;5555;Juízo da 1ª Escrivania Criminal de Aurora;Estadual;TO;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;1852;29
TJTO;5607;Juízo da 1ª Escrivania Criminal de Ponte Alta;Estadual;TO;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;1642;26
TJTO;5619;Juízo da 1ª Escrivania Criminal de Wanderlândia;Estadual;TO;Criminal;PEQUENO;Mista;Acervo Grande;Acervo Grande;1134;84
TRE-AC;16026;1 ZE - CARTÓRIO ELEITORAL DA 1ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1470;63
TRE-AC;16028;3 ZE - CARTÓRIO ELEITORAL DA 3ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;729;22
TRE-AC;16029;4 ZE - CARTÓRIO ELEITORAL DA 4ª ZONA;Eleitoral;AC;Criminal;;Mista;Acervo Inadministrável;Acervo Grande;274;22
TRE-AC;16029;4 ZE - CARTÓRIO ELEITORAL DA 4ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;838;116
TRE-AC;16030;5 ZE - CARTÓRIO ELEITORAL DA 5ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1069;21
TRE-AC;16031;6 ZE - CARTÓRIO ELEITORAL DA 6ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;492;30
TRE-AC;16033;8 ZE - CARTÓRIO ELEITORAL DA 8ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;280;39
TRE-AC;16034;9 ZE - CARTÓRIO ELEITORAL DA 9ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;606;29
TRE-AC;16035;10 ZE - CARTÓRIO ELEITORAL DA 10ª ZONA;Eleitoral;AC;Eleitoral;;Mista;Acervo Pequeno;Acervo Pequeno;664;22
TRE-AC;78481;Gabinete do Vice-Presidente;Eleitoral;AC;Eleitoral;;Mista;Acervo Grande;Acervo Grande;326;92
TRE-AC;78482;Gabinete do Corregedor Regional Eleitoral;Eleitoral;AC;Eleitoral;;Mista;Acervo Grande;Acervo Grande;364;76
TRE-AC;78483;Gabinete do Juiz Federal;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;360;200
TRE-AC;78484;Gabinete do Juiz de Direito 1;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;370;199
TRE-AC;78485;Gabinete do Juiz de Direito 2;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;478;214
TRE-AC;78487;Gabinete do Jurista 2;Eleitoral;AC;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;365;313
TRE-AL;16193;5 ª ZONA ELEITORAL - VICOSA;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;2374;50
TRE-AL;16198;10 ª ZONA ELEITORAL - PALMEIRA DOS INDIOS;Eleitoral;AL;Eleitoral;;Mista;Acervo Médio;Acervo Médio;2221;36
TRE-AL;16211;23 ª ZONA ELEITORAL - CAPELA;Eleitoral;AL;Eleitoral;;Mista;Acervo Médio;Acervo Médio;2242;27
TRE-AL;16221;33 ª ZONA ELEITORAL - MACEIO;Eleitoral;AL;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1893;23
TRE-AL;16223;35 ª ZONA ELEITORAL - JUNQUEIRO;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;2438;54
TRE-AL;16227;39 ª ZONA ELEITORAL - AGUA BRANCA;Eleitoral;AL;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1078;69
TRE-AL;16230;42 ª ZONA ELEITORAL - OLHO DAGUA DAS FLORES;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;2217;35
TRE-AL;16231;43 ª ZONA ELEITORAL - MARIBONDO;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;2402;30
TRE-AL;16232;44 ª ZONA ELEITORAL - GIRAU DO PONCIANO;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;2376;33
TRE-AL;16236;48 ª ZONA ELEITORAL - BOCA DA MATA;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;141;40
TRE-AL;16239;51 ª ZONA ELEITORAL - SAO JOSE DA TAPERA;Eleitoral;AL;Eleitoral;;Mista;Acervo Grande;Acervo Grande;2428;45
TRE-AL;16243;55 ª ZONA ELEITORAL - ARAPIRACA;Eleitoral;AL;Eleitoral;;Mista;Acervo Médio;Acervo Médio;2222;31
TRE-AP;44003;GABINETE DO CORREGEDOR;Eleitoral;AP;Eleitoral;;Mista;Acervo Grande;Acervo Grande;468;39
TRE-AP;44004;GABINETE DO JUIZ FEDERAL;Eleitoral;AP;Eleitoral;;Mista;Acervo Grande;Acervo Grande;219;95
TRE-AP;44005;GABINETE DO JUIZ DE DIREITO 1;Eleitoral;AP;Eleitoral;;Mista;Acervo Grande;Acervo Grande;220;175
TRE-AP;44006;GABINETE DO JUIZ DE DIREITO 2;Eleitoral;AP;Eleitoral;;Mista;Acervo Médio;Acervo Médio;221;67
TRE-AP;44007;GABINETE DO JURISTA 1;Eleitoral;AP;Eleitoral;;Mista;Acervo Grande;Acervo Grande;220;160
TRE-AP;44008;GABINETE DO JURISTA 2;Eleitoral;AP;Eleitoral;;Mista;Acervo Grande;Acervo Grande;218;80
TRE-AP;51253;4 ª ZONA ELEITORAL - OIAPOQUE- AP;Eleitoral;AP;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;898;62
TRE-AP;51255;6 ª ZONA ELEITORAL - SANTANA- AP;Eleitoral;AP;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1042;319
TRE-AP;51256;7 ª ZONA ELEITORAL - LARANJAL DO JARI- AP;Eleitoral;AP;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1048;264
TRE-AP;51259;10 ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE;Eleitoral;AP;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;849;352
TRE-BA;16665;36 º CARTÓRIO ELEITORAL;Eleitoral;BA;Cível;;Mista;Acervo Pequeno;Acervo Pequeno;163;26
TRE-BA;16847;135 º CARTÓRIO ELEITORAL;Eleitoral;BA;Cível;;Mista;Acervo Médio;Acervo Médio;124;26
TRE-BA;30559;0 CORREGEDORIA E VICE-PRESIDÊNCIA;Eleitoral;BA;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;127;394
TRE-BA;30590;63 º CARTÓRIO ELEITORAL;Eleitoral;BA;Criminal;;Mista;Acervo Médio;Acervo Médio;116;36
TRE-CE;33414;33 ª ZONA ELEITORAL - CANINDÉ;Eleitoral;CE;Eleitoral;;Mista;Acervo Grande;Acervo Grande;1883;51
TRE-CE;33414;33 ª ZONA ELEITORAL - CANINDÉ;Eleitoral;CE;Procedimentos Administrativos;;Mista;Acervo Grande;Acervo Grande;1642;60
TRE-CE;33422;41 ª ZONA ELEITORAL - ITAPAJÉ;Eleitoral;CE;Eleitoral;;Mista;Acervo Grande;Acervo Grande;147;22
TRE-CE;33430;49 ª ZONA ELEITORAL - PACAJUS;Eleitoral;CE;Procedimentos Administrativos;;Mista;Acervo Grande;Acervo Grande;1582;39
TRE-CE;33485;100 ª ZONA ELEITORAL - GROAÍRAS;Eleitoral;CE;Eleitoral;;Mista;Acervo Grande;Acervo Grande;1641;22
TRE-CE;33485;100 ª ZONA ELEITORAL - GROAÍRAS;Eleitoral;CE;Procedimentos Administrativos;;Mista;Acervo Grande;Acervo Grande;1633;24
TRE-CE;33514;GABINETE DO JUIZ 1;Eleitoral;CE;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1848;50
TRE-CE;33515;GABINETE DO JUIZ 2;Eleitoral;CE;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1819;30
TRE-CE;33516;GABINETE DO JUIZ FEDERAL;Eleitoral;CE;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1832;40
TRE-CE;33518;GABINETE DO JURISTA 2;Eleitoral;CE;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1830;32
TRE-CE;33519;PLENO;Eleitoral;CE;Eleitoral;;Mista;Acervo Médio;Acervo Médio;1833;57
TRE-ES;63887;17 ª ZONA ELEITORAL;Eleitoral;ES;Cível;;Mista;Acervo Médio;Acervo Médio;162;24
TRE-ES;63900;30 ª ZONA ELEITORAL;Eleitoral;ES;Eleitoral;;Mista;Acervo Médio;Acervo Médio;140;48
TRE-GO;16041;001ª ZONA ELEITORAL-GOIÁS/GOIÂNIA;Eleitoral;GO;Eleitoral;;Mista;Acervo Grande;Acervo Grande;1844;25
TRE-GO;16051;011ª ZONA ELEITORAL-GOÍAS/FORMOSA;Eleitoral;GO;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1965;81
TRE-GO;16068;028ª ZONA ELEITORAL - GOIÁS/ÁGUAS LINDAS;Eleitoral;GO;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;2300;37
TRE-GO;16068;028ª ZONA ELEITORAL-GOIÁS/ÁGUAS LINDAS;Eleitoral;GO;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1883;35
TRE-GO;16073;033ª ZONA ELEITORAL-GOIÁS/VALPARAÍSO DE GOIÁS;Eleitoral;GO;Eleitoral;;Mista;Acervo Grande;Acervo Grande;1457;46
TRE-GO;16097;057ª ZONA ELEITORAL-GOIÁS/ITAUÇU;Eleitoral;GO;Cível;;Mista;Acervo Pequeno;Acervo Pequeno;141;26
TRE-GO;16117;080ª ZONA ELEITORAL-GOIÁS/SÃO LUIS DOS MONTES BELO;Eleitoral;GO;Eleitoral;;Mista;Acervo Inadministrável;Acervo Grande;1665;34
