codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;Pop_est_2009;PIB_percapita;Classificacao_PIB_per_capita;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias);Mean(numero_dias)
TJMG;JE;40011;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE BETIM;MG;Grande_Porte;441748;57009.26953125;Municipio com alto PIB per capita;GRANDE;Civel Pura;Acervo Grande;129;1;129;129
TJMG;JE;40024;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE BOM DESPACHO DA COMARCA DE BOM DESPACHO;MG;Medio_Porte;44265;11278.66015625;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Médio;1895;6;9085;1514.1666666666667
TJMG;JE;40063;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CAMBUÍ DA COMARCA DE CAMBUÍ;MG;Medio_Porte;26365;12386.33007812;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Médio;1860;4;7746;1936.5
TJMG;JE;40102;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CARMO DO PARANAÍBA DA COMARCA DE CARMO DO PARANAÍBA;MG;Medio_Porte;32059;10921.37988281;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;1920;17;33821;1989.4705882352941
TJMG;JE;40132;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE CONGONHAS DA COMARCA DE CONGONHAS;MG;Medio_Porte;48723;18056.34960938;Municipio com alto PIB per capita;GRANDE;Juizados civeis;Acervo Grande;2305;68;155944;2293.2941176470576
TJMG;JE;4022;Estadual;VARA ÚNICA DA COMARCA DE CAMANDUCAIA;MG;Pequeno_Porte;20160;10801.48046875;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Grande;128;1;128;128
TJMG;JE;40326;Estadual;VARA - JESP DO JUIZADO ESPECIAL DE JOÃO PINHEIRO DA COMARCA DE JOÃO PINHEIRO;MG;Medio_Porte;45150;11409.87011719;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Médio;120;2;240;120
TJMG;JE;4056;Estadual;VARA ÚNICA DA COMARCA DE CAMPESTRE;MG;Pequeno_Porte;20854;9300.48046875;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Médio;2214;1;2214;2214
TJMG;JE;4078;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CAMPO BELO;MG;Medio_Porte;53653;7444.68994141;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;2288;9;18033;2003.6666666666665
TJMG;JE;4083;Estadual;VARA ÚNICA DA COMARCA DE CAMPOS GERAIS;MG;Medio_Porte;27964;8617.5703125;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Grande;2248;10;22221;2222.1000000000004
TJMG;JE;4097;Estadual;UNIDADE JURISDICIONAL ÚNICA  DO JUIZADO ESPECIAL DE FORMIGA;MG;Medio_Porte;67178;10409.20019531;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Médio;123;1;123;123
TJMG;JE;4102;Estadual;VARA ÚNICA DA COMARCA DE CORINTO;MG;Pequeno_Porte;23048;6389.85986328;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Grande;2312;10;23131;2313.1
TJMG;JE;4125;Estadual;VARA ÚNICA DA COMARCA DE GUARANÉSIA;MG;Pequeno_Porte;18635;11833.5;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Médio;120;1;120;120
TJMG;JE;4126;Estadual;VARA ÚNICA DA COMARCA DE CARMO DO RIO CLARO;MG;Pequeno_Porte;20070;10110.40039062;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Grande;1983;16;32499;2031.1875
TJMG;JE;4223;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE PATOS DE MINAS;MG;Grande_Porte;139841;12405.62988281;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;118;1;118;118
TJMG;JE;4285;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE UNAÍ;MG;Medio_Porte;78125;16776.38085938;Municipio com alto PIB per capita;GRANDE;Civel Pura;Acervo Médio;115;2;234;117
TJMG;JE;4295;Estadual;VARA ÚNICA DA COMARCA DE ESPINOSA;MG;Medio_Porte;32461;4194.35009766;Municipio com baixo PIB per capita;GRANDE;Geral;Acervo Médio;125;1;125;125
TJMG;JE;4334;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARANGOLA;MG;Medio_Porte;33182;7136.91015625;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;2191;20;43898;2194.899999999999
TJMG;JE;4376;Estadual;VARA ÚNICA DA COMARCA DE ITAMONTE;MG;Pequeno_Porte;14611;17976.99023438;Municipio com alto PIB per capita;GRANDE;Geral;Acervo Médio;131;1;131;131
TJMG;JE;5293;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE GOVERNADOR VALADARES;MG;Grande_Porte;263274;10809.3203125;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;2301;15;30224;2014.9333333333336
TJMG;JE;5378;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CARATINGA;MG;Medio_Porte;85472;8006.74023438;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;2021;15;30995;2066.3333333333335
TJMG;JE;5385;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CONSELHEIRO LAFAIETE;MG;Grande_Porte;114579;7825.74023438;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;2009;27;55516;2056.148148148148
TJMG;JE;5459;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE CONTAGEM;MG;Grande_Porte;625393;24641.23046875;Municipio com alto PIB per capita;GRANDE;Civel Pura;Acervo Grande;2255;18;40202;2233.444444444444
TJMG;JE;5564;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE DIVINÓPOLIS;MG;Grande_Porte;216099;13048.62011719;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Grande;118;2;245;122.5
TJMG;JE;5620;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE UBERABA;MG;Grande_Porte;296261;21904.69921875;Municipio com alto PIB per capita;GRANDE;Civel Pura;Acervo Grande;118;2;240;120
TJMG;JE;5632;Estadual;VARA ÚNICA DA COMARCA DE SERRO;MG;Pequeno_Porte;21525;5217.18994141;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Médio;118;2;241;120.5
TJMG;JE;5691;Estadual;VARA ÚNICA DA COMARCA DE SANTA RITA DE CALDAS;MG;Pequeno_Porte;9333;10923.41992188;Municipio com médio PIB per capita;GRANDE;Geral;Acervo Médio;120;1;120;120
TJMG;JE;5727;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE CORONEL FABRICIANO;MG;Grande_Porte;105037;6893.79980469;Municipio com médio PIB per capita;GRANDE;Civel Pura;Acervo Médio;2095;14;23794;1699.5714285714284
TJMG;JE;5817;Estadual;UNIDADE JURISDICIONAL ÚNICA DO JUIZADO ESPECIAL DE IPATINGA;MG;Grande_Porte;244508;23145.83984375;Municipio com alto PIB per capita;GRANDE;Civel Pura;Acervo Grande;119;4;490;122.5
TJMG;JE;6138;Estadual;ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE JUIZ DE FORA;MG;Grande_Porte;526706;14093.50976562;Municipio com alto PIB per capita;GRANDE;Civel Pura;Acervo Grande;1873;5;10055;2011
TJMG;JE;78364;Estadual;ª UNIDADE JURISDICIONAL DA FAZENDA PÚBLICA DO JUIZADO ESPECIAL CÍVEL DA FAZENDA PÚBLICA DA COMARCA DE BELO HORIZONTE;MG;Grande_Porte;2452617;18182.69921875;Municipio com alto PIB per capita;GRANDE;Fazenda;Acervo Médio;119;2;246;123
TJMSP;G1;17970;Militar;ª AUDITORIA MILITAR;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Civel Pura;Acervo Grande;742;137;115599;843.7883211678833
TJMSP;G1;29005;Militar;ª AUDITORIA MILITAR;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Civel Pura;Acervo Grande;647;109;80057;734.4678899082571
TJMSP;G2;29007;Militar;GABINETE DO JUIZ AVIVALDI NOGUEIRA JÚNIOR;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Militar;Acervo Grande;378;16;6930;433.1250000000001
TJMSP;G2;29008;Militar;GABINETE DO JUIZ PAULO PRAZAK;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Militar;Acervo Grande;412;17;7961;468.29411764705884
TJMSP;G2;29009;Militar;GABINETE DO JUIZ FERNANDO PEREIRA;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Militar;Acervo Grande;364;16;7446;465.375
TJMSP;G2;29011;Militar;GABINETE DO JUIZ ORLANDO EDUARDO GERALDI;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Militar;Acervo Médio;364;15;6192;412.80000000000007
TJMSP;G2;29012;Militar;GABINETE DO JUIZ PAULO ADIB CASSEB;SP;Grande_Porte;11037593;35271.9296875;Municipio com alto PIB per capita;;Militar;Acervo Médio;413;20;8547;427.34999999999997
TJMT;G1;11234;Estadual;CUIABÁ - OITAVA VARA CÍVEL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2134;1;2134;2134
TJMT;G1;11740;Estadual;MIRASSOL D OESTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Medio_Porte;25605;11783.91992188;Municipio com médio PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;1818;2;3913;1956.5
TJMT;G1;16501;Estadual;ÁGUA BOA - TERCEIRA VARA CRIMINAL;MT;Pequeno_Porte;20276;18144.7109375;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;1862;6;9714;1619
TJMT;G1;18001;Estadual;LUCAS DO RIO VERDE - SEXTA VARA CÍVEL;MT;Medio_Porte;33556;53933.37109375;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2486;11;26968;2451.6363636363635
TJMT;G1;18344;Estadual;PORTO ALEGRE DO NORTE - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;10109;8916.80957031;Municipio com médio PIB per capita;MÉDIO;Trabalho;Acervo Médio;2231;23;50177;2181.608695652174
TJMT;G1;18345;Estadual;PORTO ALEGRE DO NORTE - SEGUNDA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;10109;8916.80957031;Municipio com médio PIB per capita;MÉDIO;Trabalho;Acervo Médio;2296;8;17698;2212.25
TJMT;G1;18392;Estadual;CUIABÁ - VARA ESPECIALIZADA DE EXECUTIVO FISCAL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;2566;3;5298;1766
TJMT;G1;48402;Estadual;ARENÁPOLIS - DIRETORIA DO FÓRUM;MT;Pequeno_Porte;9903;8205.62988281;Municipio com médio PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;140;9;1281;142.33333333333331
TJMT;G1;48415;Estadual;CAMPO VERDE - TERCEIRA VARA CRIMINAL E CÍVEL;MT;Medio_Porte;28147;40939.171875;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;1791;23;25853;1124.043478260869
TJMT;G1;48435;Estadual;CUIABÁ - DIRETORIA DO FÓRUM;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Geral;Acervo Grande;133;35;4742;135.48571428571432
TJMT;G1;48493;Estadual;PORTO ALEGRE DO NORTE - DIRETORIA DO FÓRUM;MT;Pequeno_Porte;10109;8916.80957031;Municipio com médio PIB per capita;MÉDIO;Geral;Acervo Médio;2362;3;6753;2251
TJMT;G1;48509;Estadual;RONDONÓPOLIS - DIRETORIA DO FÓRUM;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;139;29;4093;141.13793103448282
TJMT;G1;48523;Estadual;SINOP - DIRETORIA DO FÓRUM;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Geral;Acervo Médio;167;67;10604;158.26865671641784
TJMT;G1;6295;Estadual;CUIABÁ - SEXTA VARA CÍVEL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;196;1;196;196
TJMT;G1;6298;Estadual;CUIABÁ - SÉTIMA VARA CÍVEL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Trabalho;Acervo Grande;1841;2;3683;1841.5
TJMT;G1;6315;Estadual;CUIABÁ - TERCEIRA VARA CÍVEL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1873;4;6033;1508.25
TJMT;G1;6317;Estadual;CUIABÁ - PRIMEIRA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1993;3;5790;1930
TJMT;G1;6319;Estadual;CUIABÁ - SEGUNDA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;197;3;2380;793.3333333333333
TJMT;G1;6322;Estadual;CUIABÁ - TERCEIRA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1974;1;1974;1974
TJMT;G1;6325;Estadual;CUIABÁ - QUARTA VARA ESPECIALIZADA DIREITO BANCÁRIO;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;136;1;136;136
TJMT;G1;6341;Estadual;CUIABÁ - PRIMEIRA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2281;2;4674;2337
TJMT;G1;6342;Estadual;CUIABÁ - SEGUNDA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2279;2;4662;2331
TJMT;G1;6343;Estadual;CUIABÁ - TERCEIRA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2477;3;7163;2387.6666666666665
TJMT;G1;6344;Estadual;CUIABÁ - QUARTA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1840;1;1840;1840
TJMT;G1;6346;Estadual;CUIABÁ - QUINTA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1977;1;1977;1977
TJMT;G1;6356;Estadual;CUIABÁ - VARA ESPECIALIZADA DO MEIO AMBIENTE;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Geral;Acervo Médio;1967;5;7858;1571.6000000000001
TJMT;G1;6371;Estadual;CUIABÁ - SEGUNDA VARA ESPECIALIZADA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;2215;2;4524;2262
TJMT;G1;6373;Estadual;CUIABÁ - SEGUNDA VARA CRIMINAL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;2290;21;46501;2214.3333333333326
TJMT;G1;6374;Estadual;CUIABÁ - TERCEIRA VARA CRIMINAL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;1986;1;1986;1986
TJMT;G1;6377;Estadual;ALTA FLORESTA - SEXTA VARA CÍVEL;MT;Medio_Porte;51414;11278.09960938;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2057;9;15453;1716.9999999999998
TJMT;G1;6381;Estadual;CUIABÁ - QUINTA VARA CRIMINAL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;2455;2;4924;2462
TJMT;G1;6382;Estadual;CUIABÁ - SEXTA VARA CRIMINAL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;2067;1;2067;2067
TJMT;G1;6383;Estadual;CUIABÁ - OITAVA VARA CRIMINAL;MT;Grande_Porte;550562;17830.5390625;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;2008;1;2008;2008
TJMT;G1;6500;Estadual;RONDONÓPOLIS - PRIMEIRA VARA CÍVEL;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1973;8;16632;2079
TJMT;G1;6501;Estadual;RONDONÓPOLIS - SEGUNDA VARA CÍVEL;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1924;16;29468;1841.75
TJMT;G1;6502;Estadual;RONDONÓPOLIS - TERCEIRA VARA CÍVEL;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1958;16;29569;1848.0625000000002
TJMT;G1;6505;Estadual;RONDONÓPOLIS - QUARTA VARA CÍVEL;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1861;5;6042;1208.4
TJMT;G1;6536;Estadual;RONDONÓPOLIS - PRIMEIRA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;1920;5;6545;1309
TJMT;G1;6540;Estadual;RONDONÓPOLIS - SEGUNDA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;2001;5;8512;1702.4
TJMT;G1;6542;Estadual;RONDONÓPOLIS - SEGUNDA VARA CRIMINAL;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;1994;12;23991;1999.2499999999998
TJMT;G1;6543;Estadual;RONDONÓPOLIS - TERCEIRA VARA CRIMINAL;MT;Grande_Porte;181902;26730.5703125;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;1883;18;34303;1905.7222222222226
TJMT;G1;6557;Estadual;BARRA DO GARÇAS - QUARTA VARA CÍVEL;MT;Medio_Porte;55120;13449.83984375;Municipio com alto PIB per capita;MÉDIO;Trabalho;Acervo Grande;2075;7;15062;2151.714285714286
TJMT;G1;6565;Estadual;ALTA FLORESTA - PRIMEIRA VARA CÍVEL;MT;Medio_Porte;51414;11278.09960938;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;140;5;2807;561.4
TJMT;G1;6610;Estadual;VÁRZEA GRANDE - PRIMEIRA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;240038;12498.41992188;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1870;2;4157;2078.5
TJMT;G1;6611;Estadual;VÁRZEA GRANDE - SEGUNDA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;240038;12498.41992188;Municipio com médio PIB per capita;MÉDIO;Fazenda;Acervo Grande;139;3;449;149.66666666666666
TJMT;G1;6616;Estadual;VÁRZEA GRANDE - TERCEIRA VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;240038;12498.41992188;Municipio com médio PIB per capita;MÉDIO;Fazenda;Acervo Médio;1871;1;1871;1871
TJMT;G1;6636;Estadual;VÁRZEA GRANDE - TERCEIRA VARA CRIMINAL;MT;Grande_Porte;240038;12498.41992188;Municipio com médio PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;176;1;176;176
TJMT;G1;6647;Estadual;VÁRZEA GRANDE - VARA ESPECIALIZADA EM DIREITO BANCÁRIO;MT;Grande_Porte;240038;12498.41992188;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Médio;150;12;1888;157.33333333333334
TJMT;G1;6698;Estadual;BARRA DO GARÇAS - SEGUNDA VARA CRIMINAL;MT;Medio_Porte;55120;13449.83984375;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;2205;4;8786;2196.5
TJMT;G1;6713;Estadual;ALTA FLORESTA - SEGUNDA VARA CÍVEL;MT;Medio_Porte;51414;11278.09960938;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;177;3;2576;858.6666666666666
TJMT;G1;6718;Estadual;ALTA FLORESTA - TERCEIRA VARA CÍVEL;MT;Medio_Porte;51414;11278.09960938;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2320;5;9535;1907
TJMT;G1;6737;Estadual;ALTA FLORESTA - QUINTA VARA CRIMINAL;MT;Medio_Porte;51414;11278.09960938;Municipio com médio PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;133;2;2436;1218
TJMT;G1;6799;Estadual;CÁCERES - SEGUNDA VARA CÍVEL;MT;Medio_Porte;87261;9772.28027344;Municipio com médio PIB per capita;MÉDIO;Trabalho;Acervo Médio;2333;20;44253;2212.65
TJMT;G1;6801;Estadual;CÁCERES - QUARTA VARA CÍVEL;MT;Medio_Porte;87261;9772.28027344;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2163;21;43527;2072.7142857142853
TJMT;G1;7236;Estadual;DIAMANTINO - PRIMEIRA VARA CÍVEL;MT;Pequeno_Porte;18989;47846.98046875;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2260;8;17719;2214.8750000000005
TJMT;G1;7290;Estadual;PRIMAVERA DO LESTE - SEGUNDA VARA CÍVEL;MT;Medio_Porte;46933;41966.3984375;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2115;8;17314;2164.25
TJMT;G1;7298;Estadual;PRIMAVERA DO LESTE - TERCEIRA VARA CÍVEL;MT;Medio_Porte;46933;41966.3984375;Municipio com alto PIB per capita;MÉDIO;Trabalho;Acervo Grande;1916;12;22341;1861.75
TJMT;G1;7303;Estadual;PRIMAVERA DO LESTE - QUARTA VARA CÍVEL;MT;Medio_Porte;46933;41966.3984375;Municipio com alto PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;2359;133;299044;2248.451127819549
TJMT;G1;7322;Estadual;SINOP - PRIMEIRA VARA CÍVEL;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2061;11;21480;1952.7272727272725
TJMT;G1;7327;Estadual;SINOP - SEGUNDA VARA CÍVEL;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2022;12;23889;1990.7500000000002
TJMT;G1;7328;Estadual;SINOP - TERCEIRA VARA CÍVEL;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2170;20;43411;2170.5499999999997
TJMT;G1;7330;Estadual;SINOP - QUARTA VARA CÍVEL;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2094;27;49853;1846.4074074074074
TJMT;G1;7334;Estadual;SINOP - VARA ESPECIALIZADA DA FAZENDA PÚBLICA;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;167;62;13669;220.46774193548387
TJMT;G1;7341;Estadual;SINOP - PRIMEIRA VARA CRIMINAL;MT;Grande_Porte;114051;15899.58007812;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;2130;2;4570;2285
TJMT;G1;7368;Estadual;SORRISO - SEGUNDA VARA CÍVEL;MT;Medio_Porte;60028;38977.8515625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Médio;154;3;503;167.66666666666666
TJMT;G1;7372;Estadual;SORRISO - TERCEIRA VARA CÍVEL;MT;Medio_Porte;60028;38977.8515625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1859;2;3751;1875.5
TJMT;G1;7390;Estadual;SORRISO - SEXTA VARA CÍVEL;MT;Medio_Porte;60028;38977.8515625;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;158;5;813;162.6
TJMT;G1;7400;Estadual;TANGARA DA SERRA - QUARTA VARA CÍVEL;MT;Medio_Porte;81960;16052.75;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2073;5;7003;1400.6
TJMT;G1;7487;Estadual;ÁGUA BOA - PRIMEIRA VARA CÍVEL;MT;Pequeno_Porte;20276;18144.7109375;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2072;17;28913;1700.7647058823525
TJMT;G1;7496;Estadual;ÁGUA BOA - SEGUNDA VARA CÍVEL;MT;Pequeno_Porte;20276;18144.7109375;Municipio com alto PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2462;13;30552;2350.1538461538457
TJMT;G1;7516;Estadual;ALTO ARAGUAIA - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;14611;51559.3984375;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;2355;16;33344;2084
TJMT;G1;7521;Estadual;ALTO ARAGUAIA - SEGUNDA VARA CRIMINAL E CÍVEL;MT;Pequeno_Porte;14611;51559.3984375;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;1939;14;28325;2023.2142857142856
TJMT;G1;7556;Estadual;BARRA DO BUGRES - PRIMEIRA VARA CÍVEL;MT;Medio_Porte;34349;12142.62988281;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2039;19;39955;2102.8947368421054
TJMT;G1;75571;Estadual;ª VARA;MT;Medio_Porte;26874;44687.9609375;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Médio;179;2;2059;1029.5
TJMT;G1;75572;Estadual;ª VARA;MT;Pequeno_Porte;10109;8916.80957031;Municipio com médio PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;145;1;145;145
TJMT;G1;7565;Estadual;BARRA DO BUGRES - SEGUNDA VARA CÍVEL;MT;Medio_Porte;34349;12142.62988281;Municipio com médio PIB per capita;MÉDIO;Trabalho;Acervo Grande;2189;22;47785;2172.045454545454
TJMT;G1;7591;Estadual;CAMPO NOVO DO PARECIS - PRIMEIRA VARA CRIMINAL E CÍVEL;MT;Medio_Porte;23784;58442.03125;Municipio com alto PIB per capita;MÉDIO;Criminal Pura;Acervo Grande;2085;15;27591;1839.4000000000005
